country_code,year,total_students,academic_personnel_fte,total_personnel_fte,student_staff_ratio,total_revenues_eur,total_revenues_ppp,total_expenditure_eur,total_expenditure_ppp,revenue_per_student_eur,revenue_per_student_ppp,expenditure_per_student_eur,expenditure_per_student_ppp,third_party_funding_ppp,third_party_funding_per_student_ppp,rd_expenditure_ppp,rd_expenditure_per_student_ppp,rd_expenditure_share_of_expenditure_ppp,student_staff_ratio_aggregate_unmatched,student_staff_ratio_pair_numerator,student_staff_ratio_pair_denominator,student_staff_ratio_pair_records,student_staff_ratio_pair_institutions,student_staff_ratio_pair_record_coverage,student_staff_ratio_denominator_coverage,revenue_per_student_eur_aggregate_unmatched,revenue_per_student_eur_pair_numerator,revenue_per_student_eur_pair_denominator,revenue_per_student_eur_pair_records,revenue_per_student_eur_pair_institutions,revenue_per_student_eur_pair_record_coverage,revenue_per_student_eur_denominator_coverage,revenue_per_student_ppp_aggregate_unmatched,revenue_per_student_ppp_pair_numerator,revenue_per_student_ppp_pair_denominator,revenue_per_student_ppp_pair_records,revenue_per_student_ppp_pair_institutions,revenue_per_student_ppp_pair_record_coverage,revenue_per_student_ppp_denominator_coverage,expenditure_per_student_eur_aggregate_unmatched,expenditure_per_student_eur_pair_numerator,expenditure_per_student_eur_pair_denominator,expenditure_per_student_eur_pair_records,expenditure_per_student_eur_pair_institutions,expenditure_per_student_eur_pair_record_coverage,expenditure_per_student_eur_denominator_coverage,expenditure_per_student_ppp_aggregate_unmatched,expenditure_per_student_ppp_pair_numerator,expenditure_per_student_ppp_pair_denominator,expenditure_per_student_ppp_pair_records,expenditure_per_student_ppp_pair_institutions,expenditure_per_student_ppp_pair_record_coverage,expenditure_per_student_ppp_denominator_coverage,third_party_funding_per_student_ppp_aggregate_unmatched,third_party_funding_per_student_ppp_pair_numerator,third_party_funding_per_student_ppp_pair_denominator,third_party_funding_per_student_ppp_pair_records,third_party_funding_per_student_ppp_pair_institutions,third_party_funding_per_student_ppp_pair_record_coverage,third_party_funding_per_student_ppp_denominator_coverage,rd_expenditure_per_student_ppp_aggregate_unmatched,rd_expenditure_per_student_ppp_pair_numerator,rd_expenditure_per_student_ppp_pair_denominator,rd_expenditure_per_student_ppp_pair_records,rd_expenditure_per_student_ppp_pair_institutions,rd_expenditure_per_student_ppp_pair_record_coverage,rd_expenditure_per_student_ppp_denominator_coverage,rd_expenditure_share_of_expenditure_ppp_aggregate_unmatched,rd_expenditure_share_of_expenditure_ppp_pair_numerator,rd_expenditure_share_of_expenditure_ppp_pair_denominator,rd_expenditure_share_of_expenditure_ppp_pair_records,rd_expenditure_share_of_expenditure_ppp_pair_institutions,rd_expenditure_share_of_expenditure_ppp_pair_record_coverage,rd_expenditure_share_of_expenditure_ppp_denominator_coverage
PT,2019,377613.0,24917.07256407542,42061.69256407543,15.154789914784349,1967123759.64,2323250124.764973,1874010478.1800003,2213279696.260358,6377.26167704622,7531.795553914696,7157.601866084082,8453.4078483405,250847059.4842166,813.226585978093,0.0,0.0,0.0,15.154789914784349,377613.0,24917.07256407542,89,89,1.0,1.0,5209.3645071541505,1967123759.64,308459.0,34,34,0.38202247191011235,0.8168654151207718,6152.4633017533115,2323250124.764973,308459.0,34,34,0.38202247191011235,0.8168654151207718,4962.7806197879845,1874010478.1800003,261821.0,34,34,0.38202247191011235,0.6933580146869943,5861.238083064825,2213279696.260358,261821.0,34,34,0.38202247191011235,0.6933580146869943,664.296672742243,250847059.4842166,308459.0,34,34,0.38202247191011235,0.8168654151207718,0.0,0.0,130708.0,62,62,0.6966292134831461,0.34614274402629147,0.0,0.0,967683146.9968536,21,21,0.23595505617977527,0.4372168364585317
PT,2020,402161.0,25431.948370966125,43057.56587096613,15.813220211594919,2054959952.31,2418416515.117457,1881904466.9799998,2214753060.1273603,6287.396056486699,7399.43493448576,5757.912075646038,6776.302205151666,320547703.1538884,980.754083533397,0.0,0.0,0.0,15.813220211594919,402161.0,25431.948370966125,92,92,1.0,1.0,5109.7942175148755,2054959952.31,326838.0,34,34,0.3695652173913043,0.8127043646698711,6013.553067347299,2418416515.117457,326838.0,34,34,0.3695652173913043,0.8127043646698711,4679.480275262892,1881904466.9799998,326838.0,34,34,0.3695652173913043,0.8127043646698711,5507.130378448831,2214753060.1273603,326838.0,34,34,0.3695652173913043,0.8127043646698711,797.063124355391,320547703.1538884,326838.0,34,34,0.3695652173913043,0.8127043646698711,0.0,0.0,140191.0,64,64,0.6956521739130435,0.34859421972791993,0.0,0.0,585885028.9686047,20,20,0.21739130434782608,0.2645374057796372
PT,2021,416338.0,26353.885274151005,44384.67027415101,15.797974214009415,2121727249.1900005,2504118694.4216595,1928292381.11,2275821739.901687,6312.729279982626,7450.450291790491,5737.206692918539,6771.203291555526,321362504.57042706,956.1429221709626,0.0,0.0,0.0,15.797974214009415,416338.0,26353.885274151005,93,93,1.0,1.0,5096.165253207731,2121727249.1900005,336103.0,34,34,0.3655913978494624,0.8072839856078474,6014.629206129778,2504118694.4216595,336103.0,34,34,0.3655913978494624,0.8072839856078474,4631.555085315296,1928292381.11,336103.0,34,34,0.3655913978494624,0.8072839856078474,5466.283980567921,2275821739.901687,336103.0,34,34,0.3655913978494624,0.8072839856078474,771.8788690209086,321362504.57042706,336103.0,34,34,0.3655913978494624,0.8072839856078474,0.0,0.0,146125.0,66,66,0.7096774193548387,0.35097685053970573,0.0,0.0,597711341.2683892,20,20,0.21505376344086022,0.26263539485048143
PT,2022,427826.0,27096.082840461997,52554.136040462,15.78921951630354,2306685373.7799997,2755922844.877848,2052251099.62,2451936338.244571,6726.344136551454,8036.330259490478,5984.408323550081,7149.899071377124,379680784.5833652,1107.1573298089284,0.0,0.0,0.0,15.78921951630354,427826.0,27096.082840461997,94,94,1.0,1.0,5391.643737827995,2306685373.7799997,342933.0,34,34,0.3617021276595745,0.8015711995063414,6441.69088572889,2755922844.877848,342933.0,34,34,0.3617021276595745,0.8015711995063414,4796.929358243772,2052251099.62,342933.0,34,34,0.3617021276595745,0.8015711995063414,5731.153174993037,2451936338.244571,342933.0,34,34,0.3617021276595745,0.8015711995063414,887.4654288971807,379680784.5833652,342933.0,34,34,0.3617021276595745,0.8015711995063414,0.0,0.0,149035.0,66,66,0.7021276595744681,0.3483542374703735,0.0,0.0,636591323.2265065,19,19,0.20212765957446807,0.25962799820580373
PT,2023,429885.0,27522.05579831918,53168.24769831918,15.61965440191622,2572433198.44,3130928164.4069033,2244948117.2400002,2732343561.792556,7503.546078190585,9132.623449028242,6548.30284847548,7969.989591873954,430610362.40597844,1256.049991120875,,,,15.61965440191622,429885.0,27522.05579831918,94,94,1.0,1.0,5984.003160007909,2572433198.44,342829.0,34,34,0.3617021276595745,0.79749002640241,7283.176115488801,3130928164.4069033,342829.0,34,34,0.3617021276595745,0.79749002640241,5222.206211521687,2244948117.2400002,342829.0,34,34,0.3617021276595745,0.79749002640241,6355.987210050492,2732343561.792556,342829.0,34,34,0.3617021276595745,0.79749002640241,1001.6873405817333,430610362.40597844,342829.0,34,34,0.3617021276595745,0.79749002640241,,,,0,0,0.0,,,,,0,0,0.0,
RO,2014,441210.0,,,,386883534.44201905,756730958.197432,,,879.1009439933175,1719.4913726679365,,,,,,,,,,,0,0,0.0,,876.8693693298408,386883534.4420191,440090.0,44,44,0.4583333333333333,0.9974615262573377,1715.1264889676845,756730958.1974322,440090.0,44,44,0.4583333333333333,0.9974615262573377,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
RO,2015,449450.0,8400.0,15010.0,20.82559523809524,693555525.711972,1333153915.404772,389663505.19638276,749012023.384328,1544.0652879433892,2968.0056000551494,2190.4129132150015,4210.416388230856,258807033.02690408,1481.7762110781177,57143148.30973858,378.9333442290356,0.0898723233363827,53.50595238095238,174935.0,8400.0,17,17,0.17708333333333334,1.0,1543.1205377950205,693555525.7119719,449175.0,50,50,0.5208333333333334,0.9993881410612971,2966.189599298636,1333153915.4047718,449175.0,50,50,0.5208333333333334,0.9993881410612971,866.9785408752537,389663505.1963827,177895.0,18,18,0.1875,0.39580598509289133,1666.5080061949673,749012023.384328,177895.0,18,18,0.1875,0.39580598509289133,575.8305329333721,258807033.02690405,174660.0,16,16,0.16666666666666666,0.3886082990321504,127.14016755976989,57143148.30973857,150800.0,13,13,0.13541666666666666,0.33552119256869506,0.07629136319006413,57143148.30973857,635825871.5072687,12,12,0.125,0.8488860681225914
RO,2016,461580.0,8920.0,15820.0,20.115470852017935,780635639.8093711,1524801547.261734,380376339.5243185,742982258.9064337,1692.2332075511235,3305.408671620151,2148.1086518385914,4195.86197321154,200696369.1330636,1139.5433178120804,68361289.31227979,410.7510022969404,0.09947779605960433,51.74663677130045,179430.0,8920.0,19,19,0.20212765957446807,1.0,1691.2250093361306,780635639.809371,461305.0,50,50,0.5319148936170213,0.9994042202868408,3303.4393761899,1524801547.2617338,461305.0,50,50,0.5319148936170213,0.9994042202868408,824.0745689248203,380376339.5243186,177075.0,17,17,0.18085106382978725,0.3836279734823866,1609.6500257949515,742982258.9064335,177075.0,17,17,0.18085106382978725,0.3836279734823866,434.8030008515612,200696369.1330636,176120.0,16,16,0.1702127659574468,0.3815589930239612,148.10279759148963,68361289.31227979,166430.0,17,17,0.18085106382978725,0.36056588240391696,0.09200931582525008,68361289.31227978,687201486.3630432,15,15,0.1595744680851064,0.9249231433527201
RO,2017,471333.0,9162.02,16841.52,20.445163839415326,858563864.4720715,1669805368.773254,428082800.7354228,832570515.1672527,1822.8996587430495,3545.324655348445,2253.1385240345635,4382.088461568537,154165837.71082184,819.3729382826657,63227156.63604554,358.34933482229394,0.08057632182766104,51.44422299885833,187319.0,9162.02,20,20,0.2127659574468085,1.0,1821.5653571298244,858563864.4720714,470988.0,52,52,0.5531914893617021,0.999268033428595,3542.7295962159533,1669805368.7732534,470988.0,52,52,0.5531914893617021,0.999268033428595,908.238550526746,428082800.73542285,189994.0,20,20,0.2127659574468085,0.403099294978285,1766.4167693907548,832570515.1672527,189994.0,20,20,0.2127659574468085,0.403099294978285,327.08475262886714,154165837.71082184,188151.0,18,18,0.19148936170212766,0.3991891083374175,134.1454059784601,63227156.63604554,176440.0,17,17,0.18085106382978725,0.374342556112133,0.07594210398304102,63227156.63604554,784686558.0595452,15,15,0.1595744680851064,0.9424866047555285
RO,2018,460425.0,8392.0,15429.0,20.387750238322212,956517672.3248817,1812458317.3529088,462574483.88483024,876509650.5478129,2079.4992604486806,3940.3409258175093,2658.0615874825758,5036.630238686026,151913007.04767254,884.3205579513494,52963215.77888793,354.3732990237122,0.06963935492778771,54.8647521448999,171094.0,8392.0,19,19,0.20430107526881722,1.0,2077.4668454686034,956517672.3248818,459975.0,51,51,0.5483870967741935,0.9990226421241245,3936.4898025800267,1812458317.3529088,459975.0,51,51,0.5483870967741935,0.9990226421241245,1004.6684777864587,462574483.88483024,174027.0,19,19,0.20430107526881722,0.3779703534777651,1903.6969116529574,876509650.547813,174027.0,19,19,0.20430107526881722,0.3779703534777651,329.9408308577348,151913007.04767257,171785.0,17,17,0.1827956989247312,0.37310093934951405,115.03114682931624,52963215.77888793,149456.0,14,14,0.15053763440860216,0.32460444154856927,0.06042513707154993,52963215.778887935,760535703.3218926,12,12,0.12903225806451613,0.86768662826081
RO,2019,479799.0,9460.0,16898.0,20.35126849894292,1210695803.6372833,2282842189.8158274,598474025.8086948,1128459974.4382417,2572.8610850751083,4851.289494767612,3061.295190251997,5772.262359208793,198810268.9686687,1029.891571532681,58884111.215306066,376.2010133674033,0.06337879072522579,50.718710359408036,192523.0,9460.0,20,20,0.21739130434782608,1.0,2523.3395726904046,1210695803.6372833,470564.0,50,50,0.5434782608695652,0.9807523567160416,4757.913605105112,2282842189.815827,470564.0,50,50,0.5434782608695652,0.9807523567160416,1247.3432120715024,598474025.8086947,195497.0,20,20,0.21739130434782608,0.4074560388829489,2351.943156276361,1128459974.4382415,195497.0,20,20,0.21739130434782608,0.4074560388829489,414.36157426061476,198810268.96866873,193040.0,18,18,0.1956521739130435,0.40233514450842955,122.72662347213326,58884111.215306066,156523.0,15,15,0.16304347826086957,0.3262261905506264,0.05218094797258462,58884111.215306066,929082277.2336241,13,13,0.14130434782608695,0.8233187691890713
RO,2020,474442.0,2898.0,5197.0,20.807798481711526,1118633655.2094743,2141333718.6897879,165068679.4948639,315981132.5681594,2361.102409597519,4519.717585293025,2861.05692858764,5476.75071614801,79324997.92287332,1374.9024685479387,20482660.146467105,349.31885098688696,0.06709666946351157,163.7135955831608,60301.0,2898.0,6,6,0.06666666666666667,1.0,2357.7880019253657,1118633655.209474,473776.0,46,46,0.5111111111111111,0.9985962456949427,4513.373012275026,2141333718.689788,473776.0,46,46,0.5111111111111111,0.9985962456949427,347.92172593249313,165068679.4948639,57695.0,4,4,0.044444444444444446,0.12160601295838058,666.005818557715,315981132.5681594,57695.0,4,4,0.044444444444444446,0.12160601295838058,167.19640740675007,79324997.92287332,57695.0,4,4,0.044444444444444446,0.12160601295838058,43.17210564508856,20482660.146467105,58636.0,5,5,0.05555555555555555,0.12358939554255315,0.06482241512331072,20482660.146467105,305270892.13580054,3,3,0.03333333333333333,0.9661048102925937
RO,2021,466980.0,,,,1025666971.4517932,1948551465.9049237,,,2196.3830816133304,4172.665779915465,,,,,0.0,,,,,,0,0,0.0,,2196.383081613331,1025666971.4517931,466980.0,46,46,0.5111111111111111,1.0,4172.665779915465,1948551465.9049237,466980.0,46,46,0.5111111111111111,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,,,0,0,0.0,,,,,0,0,0.0,
RO,2022,520351.0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
RO,2023,525885.0,47175.0,71495.0,10.519554848966614,,,,,,,,,,,,,,11.147535771065183,496260.0,47175.0,69,69,0.7666666666666667,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
RS,2014,190380.0,11565.0,11565.0,16.461738002594032,,,,,,,,,,,0.0,0.0,,16.461738002594032,190380.0,11565.0,15,15,0.36585365853658536,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,2350.0,1,1,0.024390243902439025,0.012343733585460658,,,,0,0,0.0,
RS,2015,201360.0,11700.0,,17.21025641025641,,,,,,,,,,,,,,17.21025641025641,201360.0,11700.0,16,16,0.34782608695652173,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,
RS,2016,247960.0,13400.0,,18.5044776119403,,,,,,,,,,,0.0,0.0,,18.5044776119403,247960.0,13400.0,46,46,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,33660.0,30,30,0.6521739130434783,0.13574770124213584,,,,0,0,0.0,
RS,2017,242693.0,13217.0,,18.362185064689417,,,,,,,,,,,248874889.15474924,1037.3417744325066,,18.362185064689417,242693.0,13217.0,46,46,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1025.472053807688,248874889.15474924,239916.0,44,44,0.9565217391304348,0.9885575603746297,,,,0,0,0.0,
RS,2018,236432.0,13462.0,,17.562917842816816,,,,,,,,,,,249718818.1165676,1068.3797879512251,,17.562917842816816,236432.0,13462.0,46,46,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1056.1972073009051,249718818.11656758,233736.0,44,44,0.9565217391304348,0.9885971442105975,,,,0,0,0.0,
RS,2019,226601.0,13226.0,,17.013382730984425,,,,,,,,,,,273025902.46919054,1219.6878363056815,,17.13299561469832,225019.0,13226.0,43,43,0.9148936170212766,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1204.8750997091388,273025902.4691905,223849.0,42,42,0.8936170212765957,0.9878553051398714,,,,0,0,0.0,
RS,2020,238287.0,14288.0,,16.677421612541995,,,,,,,,,,,253617897.08597162,1064.3379499761702,,16.677421612541995,238287.0,14288.0,40,40,1.0,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1064.33794997617,253617897.08597165,238287.0,39,39,0.975,1.0,,,,0,0,0.0,
RS,2021,238189.0,14179.0,,16.79871641159461,,,,,,,,,,,271351.92253980075,1.1392294461112846,,16.79871641159461,238189.0,14179.0,39,39,0.975,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1.1392294461112846,271351.92253980075,238189.0,39,39,0.975,1.0,,,,0,0,0.0,
RS,2022,241405.0,14510.0,,16.637146795313576,,,,,,,,,,,295414.2836340988,1.2237289353331486,,16.637146795313576,241405.0,14510.0,39,39,0.975,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1.223728935333149,295414.28363409877,241405.0,39,39,0.975,1.0,,,,0,0,0.0,
RS,2023,242775.0,14505.0,,16.71113409169252,,,,,,,,,,,343128.70031209046,1.4133900412410532,,16.737331954498448,242395.0,14505.0,38,38,0.926829268292683,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,1.4133609321886127,343128.70031209046,242770.0,39,39,0.9512195121951219,0.9999794047986819,,,,0,0,0.0,
SE,2014,466780.0,28775.0,50125.0,16.221720243266724,7182657800.736385,5367231603.153746,6831028191.460131,5104476839.684626,15387.672566811743,11498.418105218188,14634.363493423305,10935.508890022335,1708622700.3942182,3660.44539267796,2939142575.558476,6296.6334794945715,0.5757970244292592,16.221720243266724,466780.0,28775.0,37,37,1.0,1.0,15387.672566811743,7182657800.736385,466780.0,37,37,1.0,1.0,11498.418105218188,5367231603.153746,466780.0,37,37,1.0,1.0,14634.363493423305,6831028191.460131,466780.0,37,37,1.0,1.0,10935.508890022335,5104476839.684626,466780.0,37,37,1.0,1.0,3660.44539267796,1708622700.3942182,466780.0,37,37,1.0,1.0,6296.6334794945715,2939142575.558476,466780.0,37,37,1.0,1.0,0.5757970244292592,2939142575.558476,5104476839.684626,37,37,1.0,1.0
SE,2015,462835.0,28890.0,49970.0,16.020595361716857,7141297161.490352,5424272837.270491,6873625273.961618,5220958885.198509,15429.466573380041,11719.668644917716,14851.135445594258,11280.38909157369,1776377463.5992305,3838.0361545674605,2966713495.692001,6409.872839547573,0.568231537716697,16.020595361716857,462835.0,28890.0,37,37,1.0,1.0,15429.466573380041,7141297161.490352,462835.0,37,37,1.0,1.0,11719.668644917716,5424272837.270491,462835.0,37,37,1.0,1.0,14851.135445594258,6873625273.961618,462835.0,37,37,1.0,1.0,11280.38909157369,5220958885.198509,462835.0,37,37,1.0,1.0,3838.0361545674605,1776377463.5992305,462835.0,37,37,1.0,1.0,6409.872839547573,2966713495.692001,462835.0,37,37,1.0,1.0,0.568231537716697,2966713495.692001,5220958885.198509,37,37,1.0,1.0
SE,2016,459945.0,29155.0,50130.0,15.775853198422226,7296079058.813591,5439487512.597631,7007364530.198862,5224240520.2821865,15862.938087844397,11826.386877991132,15235.222755326968,11358.402679194656,1789147770.2191987,3889.9167731341763,3020282186.9488544,6566.615980060343,0.5781284715401492,15.775853198422226,459945.0,29155.0,37,37,1.0,1.0,15862.938087844397,7296079058.813591,459945.0,37,37,1.0,1.0,11826.386877991132,5439487512.597631,459945.0,37,37,1.0,1.0,15235.222755326968,7007364530.198862,459945.0,37,37,1.0,1.0,11358.402679194656,5224240520.2821865,459945.0,37,37,1.0,1.0,3889.9167731341763,1789147770.2191987,459945.0,37,37,1.0,1.0,6566.615980060343,3020282186.9488544,459945.0,37,37,1.0,1.0,0.5781284715401492,3020282186.9488544,5224240520.2821865,37,37,1.0,1.0
SE,2017,466595.99999999895,29780.01,60186.01999999999,15.66809413428669,7342906145.239801,5489702196.66814,7046322715.903314,5267970545.558944,15737.181941636487,11765.429186422843,15101.549768757832,11290.217973490891,1815431069.9348993,3890.798613650574,3001621701.3121033,6433.020645938049,0.5697871078346404,15.66809413428669,466595.99999999895,29780.01,37,37,1.0,1.0,15737.181941636487,7342906145.239801,466595.99999999895,37,37,1.0,1.0,11765.429186422843,5489702196.66814,466595.99999999895,37,37,1.0,1.0,15101.549768757832,7046322715.903314,466595.99999999895,37,37,1.0,1.0,11290.217973490891,5267970545.558944,466595.99999999895,37,37,1.0,1.0,3890.798613650574,1815431069.9348993,466595.99999999895,37,37,1.0,1.0,6433.020645938049,3001621701.3121033,466595.99999999895,37,37,1.0,1.0,0.5697871078346404,3001621701.3121033,5267970545.558944,37,37,1.0,1.0
SE,2018,479447.99999999884,30576.459999999995,61014.61000000001,15.680297850045392,7192992308.667128,5643906791.393539,6902902625.19131,5416290930.785763,15002.653694805578,11771.67657679989,14397.604380853245,11296.93090968317,1883371908.9177673,3928.2089171667667,3096398167.341038,6458.256510280668,0.5716823942638235,15.680297850045392,479447.99999999884,30576.459999999995,37,37,1.0,1.0,15002.653694805578,7192992308.667128,479447.99999999884,37,37,1.0,1.0,11771.67657679989,5643906791.393539,479447.99999999884,37,37,1.0,1.0,14397.604380853245,6902902625.19131,479447.99999999884,37,37,1.0,1.0,11296.93090968317,5416290930.785763,479447.99999999884,37,37,1.0,1.0,3928.2089171667667,1883371908.9177673,479447.99999999884,37,37,1.0,1.0,6458.256510280668,3096398167.341038,479447.99999999884,37,37,1.0,1.0,0.5716823942638235,3096398167.341038,5416290930.785763,37,37,1.0,1.0
SE,2019,522267.99999999884,31422.82,62489.45,16.62065976255469,7205111765.872454,5780674096.860227,6992298590.05959,5609933704.085344,13795.813195279952,11068.405678426094,13388.334322722445,10741.484647892186,1959077767.0020614,3751.096691740765,3185689174.4453874,6099.721166997393,0.5678657436050376,16.62065976255469,522267.99999999884,31422.82,37,37,1.0,1.0,13795.813195279952,7205111765.872454,522267.99999999884,37,37,1.0,1.0,11068.405678426094,5780674096.860227,522267.99999999884,37,37,1.0,1.0,13388.334322722445,6992298590.05959,522267.99999999884,37,37,1.0,1.0,10741.484647892186,5609933704.085344,522267.99999999884,37,37,1.0,1.0,3751.096691740765,1959077767.0020614,522267.99999999884,37,37,1.0,1.0,6099.721166997393,3185689174.4453874,522267.99999999884,37,37,1.0,1.0,0.5678657436050376,3185689174.4453874,5609933704.085344,37,37,1.0,1.0
SE,2020,574002.9999999985,32078.15,63857.920000000006,17.893893506950945,7468918529.681063,5930338280.954185,7147057073.0962925,5674779553.199546,13011.985180706517,10331.54579497703,12451.25386643678,9886.323857540048,1932984702.7641046,3367.5515681348525,2978190.0795153347,5.463776956212481,0.0005690823946857513,17.893893506950945,574002.9999999985,32078.15,37,37,1.0,1.0,13011.985180706517,7468918529.681063,574002.9999999985,37,37,1.0,1.0,10331.54579497703,5930338280.954185,574002.9999999985,37,37,1.0,1.0,12451.25386643678,7147057073.0962925,574002.9999999985,37,37,1.0,1.0,9886.323857540048,5674779553.199546,574002.9999999985,37,37,1.0,1.0,3367.5515681348525,1932984702.7641046,574002.9999999985,37,37,1.0,1.0,5.188457341713097,2978190.079515335,545078.9999999986,32,32,0.8648648648648649,0.9496100194598287,0.0005248115898768571,2978190.079515335,5233319651.647103,32,32,0.8648648648648649,0.9222066870767625
SE,2021,557326.9999999987,32176.719999999998,64564.73,17.320814551638538,8123044366.869823,6285976728.4769945,7612628111.876019,5890993695.537607,14575.005996246085,11278.794546966159,13659.176949754876,10570.084879321512,1998639169.3920076,3586.1158160146774,3277276956.6344824,5880.3484428970605,0.5563198886322014,17.320814551638538,557326.9999999987,32176.719999999998,37,37,1.0,1.0,14575.005996246085,8123044366.869823,557326.9999999987,37,37,1.0,1.0,11278.794546966159,6285976728.4769945,557326.9999999987,37,37,1.0,1.0,13659.176949754876,7612628111.876019,557326.9999999987,37,37,1.0,1.0,10570.084879321512,5890993695.537607,557326.9999999987,37,37,1.0,1.0,3586.1158160146774,1998639169.3920076,557326.9999999987,37,37,1.0,1.0,5880.3484428970605,3277276956.6344824,557326.9999999987,37,37,1.0,1.0,0.5563198886322014,3277276956.6344824,5890993695.537607,37,37,1.0,1.0
SE,2022,555445.0,32435.0,65095.0,17.124865114845075,7965110768.902168,6268254579.378437,7632467013.785123,6006475954.848216,14340.053054581766,11285.103978572923,13741.175118661835,10813.808666651452,2104291335.6856058,3788.4783114180627,3068682396.6654577,5840.548137008161,0.5516383200167768,17.124865114845075,555445.0,32435.0,38,38,1.0,1.0,14340.053054581766,7965110768.902168,555445.0,38,38,1.0,1.0,11285.103978572923,6268254579.378437,555445.0,38,38,1.0,1.0,13741.175118661835,7632467013.785123,555445.0,38,38,1.0,1.0,10813.808666651452,6006475954.848216,555445.0,38,38,1.0,1.0,3788.4783114180627,2104291335.6856058,555445.0,38,38,1.0,1.0,5524.727734817053,3068682396.6654577,525410.0,31,31,0.8157894736842105,0.945926239321625,0.5108956432579281,3068682396.6654577,5562852117.619622,31,31,0.8157894736842105,0.926142410198027
SE,2023,598370.0,33190.0,65880.0,18.028623079240734,7702337621.127652,6484359480.84695,7480384282.672728,6297503839.701331,12878.440377754903,10841.960073647253,12507.3305956941,10529.534242411268,2188567452.8460054,3659.322252618388,3511943615.2813735,5872.029854336165,0.5576723261589838,18.028623079240734,598370.0,33190.0,39,39,1.0,1.0,12872.198842067035,7702337621.127652,598080.0,38,38,0.9743589743589743,0.9995153500342597,10836.705518069004,6484359480.84695,598080.0,38,38,0.9743589743589743,0.9995153500342597,12501.268918349395,7480384282.672728,598080.0,38,38,0.9743589743589743,0.9995153500342597,10524.431104001422,6297503839.701331,598080.0,38,38,0.9743589743589743,0.9995153500342597,3657.548762214024,2188567452.8460054,598080.0,38,38,0.9743589743589743,0.9995153500342597,5869.1839752684355,3511943615.2813735,598080.0,38,38,0.9743589743589743,0.9995153500342597,0.5576723261589838,3511943615.2813735,6297503839.701331,38,38,0.9743589743589743,1.0
SI,2014,74435.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,595.0,10,10,0.20833333333333334,0.007993551420702627,,,,0,0,0.0,
SI,2015,70210.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,480.0,10,10,0.2,0.006836632958268053,,,,0,0,0.0,
SI,2016,68980.0,5560.0,8465.0,10.727517985611511,,,,,,,,,,,0.0,0.0,,12.406474820143885,59645.0,5560.0,3,3,0.057692307692307696,1.0,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,705.0,14,14,0.2692307692307692,0.010220353725717599,,,,0,0,0.0,
SI,2017,66989.0,,,,,,,,,,,,,,0.0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,,,,0,0,0.0,,0.0,0.0,761.0,13,13,0.24528301886792453,0.011360074042006897,,,,0,0,0.0,
