anomaly,record_id,institution_id,institution_name,country_code,city,year,students_total_analysis,students_total_analysis_source,students_total_includes_isced8,students_total_component_sum_incomplete,foreign_students_total_analysis,foreign_students_total_analysis_source,foreign_total_includes_isced8,foreign_total_component_sum_incomplete,foreign_students_share,student_staff_ratio,expenditure_per_student_ppp
students_total_component_sum_incomplete,UK0267.2022,UK0267,"Richmond, The American International University in London",UK,Richmond upon Thames,2022,915.0,component_sum_5_8_observed,True,True,,missing,False,False,,,26638.072294343026
students_total_component_sum_incomplete,UK0268.2022,UK0268,Regent's University London,UK,London,2022,2155.0,component_sum_5_8_observed,True,True,,missing,False,False,,,18021.030447072255
students_total_component_sum_incomplete,UK0269.2022,UK0269,Regents Theological College,UK,Malvern,2022,140.0,component_sum_5_8_observed,True,True,,missing,False,False,,,469238.1295935976
students_total_component_sum_incomplete,UK0271.2022,UK0271,SAE Education Limited,UK,Glasgow,2022,730.0,component_sum_5_8_observed,True,True,,missing,False,False,,18.25,
students_total_component_sum_incomplete,UK0272.2022,UK0272,The Salvation Army,UK,London,2022,45.0,component_sum_5_8_observed,True,True,,missing,False,False,,,5593871.225982293
students_total_component_sum_incomplete,UK0273.2022,UK0273,London School of Science and Technology Limited,UK,London,2022,50.0,component_sum_5_8_observed,True,True,,missing,False,False,,,720139.6133334633
students_total_component_sum_incomplete,UK0274.2022,UK0274,The Sherwood Psychotherapy Training Institute Limited,UK,Nottingham,2022,240.0,component_sum_5_8_observed,True,True,,missing,False,False,,,5138.817121482451
students_total_component_sum_incomplete,UK0282.2022,UK0282,The University College of Osteopathy,UK,London,2022,465.0,component_sum_5_8_observed,True,True,,missing,False,False,,15.5,11913.302107566298
students_total_component_sum_incomplete,UK0298.2022,UK0298,Global Banking School Limited,UK,Greenford,2022,2195.0,component_sum_5_8_observed,True,True,,missing,False,False,,,55261.42732607068
students_total_component_sum_incomplete,UK0300.2022,UK0300,College of Legal Practice Limited,UK,Leeds,2022,470.0,component_sum_5_8_observed,True,True,,missing,False,False,,94.0,4715.040814247928
students_total_component_sum_incomplete,UK0308.2022,UK0308,Sotheby's Institute of Art,UK,London,2022,350.0,component_sum_5_8_observed,True,True,,missing,False,False,,23.333333333333332,22429.50041992638
students_total_component_sum_incomplete,UK0311.2022,UK0311,Paris Dauphine International,UK,London,2022,200.0,component_sum_5_8_observed,True,True,,missing,False,False,,,10904.8542932075
students_total_component_sum_incomplete,DE0304.2021,DE0304,PFH - Private Hochschule Göttingen,DE,Göttingen,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,0.0,
students_total_component_sum_incomplete,DK0036.2021,DK0036,Fróðskaparsetur Føroya,DK,Tórshavn,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0006.2021,FR0006,École centrale de Marseille,FR,Marseille,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0010.2021,FR0010,École nationale supérieure d'ingénieurs de Caen,FR,Caen,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0021.2021,FR0021,École nationale supérieure de mécanique et des microtechniques,FR,Besançon,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0023.2021,FR0023,École nationale d'ingénieurs de Brest,FR,Brest,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0024.2021,FR0024,École Navale,FR,Lanvéoc,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0033.2021,FR0033,Institut national des sciences appliquées de Toulouse,FR,Toulouse,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0037.2021,FR0037,Institut national polytechnique de Toulouse,FR,Toulouse,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0050.2021,FR0050,Institut polytechnique de Bordeaux,FR,Talence,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0051.2021,FR0051,École nationale supérieure de chimie de Montpellier,FR,Montpellier,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0057.2021,FR0057,École nationale supérieure de chimie de Rennes,FR,Rennes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0061.2021,FR0061,Institut national des sciences appliquées de Rennes,FR,Rennes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0076.2021,FR0076,Grenoble INP,FR,Grenoble,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0080.2021,FR0080,École nationale d'ingénieurs de Saint-Étienne,FR,Saint-Étienne,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0084.2021,FR0084,Ecole centrale de Nantes,FR,Nantes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0112.2021,FR0112,École nationale supérieure de chimie de Lille,FR,Villeneuve-d'Ascq,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0114.2021,FR0114,École nationale supérieure des arts et industries textiles,FR,Roubaix,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0121.2021,FR0121,Centrale Lille Institut,FR,Villeneuve-d'Ascq,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0143.2021,FR0143,École nationale d'ingénieurs de Tarbes,FR,Tarbes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0148.2021,FR0148,Institut national des sciences appliquées de Strasbourg,FR,Strasbourg,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0153.2021,FR0153,École centrale de Lyon,FR,Écully,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0154.2021,FR0154,Institut national des sciences appliquées de Lyon,FR,Villeurbanne,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0160.2021,FR0160,Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes,FR,Lyon,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0162.2021,FR0162,École nationale supérieure des sciences de l'information et des bibliothèques,FR,Villeurbanne,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0165.2021,FR0165,Institut textile et chimique,FR,Écully,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0168.2021,FR0168,École normale supérieure de Lyon,FR,Lyon,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0185.2021,FR0185,École nationale supérieure d'arts et métiers,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0186.2021,FR0186,École nationale supérieure de chimie de Paris,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0189.2021,FR0189,Institut d'études politiques de Paris,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0190.2021,FR0190,École normale supérieure de Paris,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0193.2021,FR0193,Conservatoire national des arts et métiers,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0194.2021,FR0194,École nationale des Chartes,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0196.2021,FR0196,École pratique des hautes études,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0200.2021,FR0200,Muséum national d'histoire naturelle,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0202.2021,FR0202,Observatoire de Paris,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0203.2021,FR0203,Télécom Paris,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0208.2021,FR0208,École des hautes études en sciences sociales,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0213.2021,FR0213,Centre des études supérieures industrielles,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0217.2021,FR0217,Institut national des sciences appliquées de Rouen,FR,Saint-Étienne-du-Rouvray,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0223.2021,FR0223,Université Paris-Est Marne-la-Vallée,FR,Champs-sur-Marne,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0238.2021,FR0238,École nationale supérieure de mécanique et d'aérotechnique de Poitiers,FR,Chasseneuil-du-Poitou,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0251.2021,FR0251,École nationale supérieure d'informatique pour l'industrie et l'entreprise,FR,Évry,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0254.2021,FR0254,École nationale supérieure du pétrole et des moteurs,FR,Rueil-Malmaison,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0257.2021,FR0257,École Nationale de la Statistique et de l’Administration Économique,FR,Palaiseau,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0259.2021,FR0259,École supérieure d'ingénieurs Léonard-de-Vinci,FR,Courbevoie,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0261.2021,FR0261,Institut supérieur de mécanique de Paris,FR,Saint-Ouen,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0273.2021,FR0273,École nationale supérieure de l'électronique et de ses applications de Cergy,FR,Cergy,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0276.2021,FR0276,École d'ingénieur d'agro-développement international,FR,Angers,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0285.2021,FR0285,Université de la Nouvelle-Calédonie,FR,Nouméa,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0286.2021,FR0286,Université de la Polynésie Française,FR,Punaauia,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0320.2021,FR0320,École normale supérieure de Rennes,FR,Bruz,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0332.2021,FR0332,École nationale supérieure de paysage de Versailles,FR,Versailles,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0344.2021,FR0344,Université Lasalle,FR,Beauvais,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0466.2021,FR0466,Institut national polytechnique Clermont-Auvergne,FR,Aubière,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0468.2021,FR0468,Université Paris sciences et lettres,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0809.2021,FR0809,Comue Université Bourgogne Franche-Comté,FR,Besançon,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0816.2021,FR0816,Comue Université Paris-Lumière,FR,Paris,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0866.2021,FR0866,Institut d'études politiques de Lille,FR,Lille,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,FR0877.2021,FR0877,Institut d'études politiques de Rennes,FR,Rennes,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,GR0061.2021,GR0061,Στρατιωτικες Σχολες Ευελπίδων,GR,Kitsi,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,GR0062.2021,GR0062,Αστυνομικη Ακαδημια,GR,Acharnes,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0006.2021,LT0006,Mykolo Romerio universitetas,LT,Vilnius,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0007.2021,LT0007,Generolo Jono Žemaicio Lietuvos karo akademija,LT,Vilnius,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0008.2021,LT0008,Kauno technologijos universitetas,LT,Kaunas,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0009.2021,LT0009,Vytauto Didžiojo universitetas,LT,Kaunas,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0019.2021,LT0019,Viešoji istaiga LCC Tarptautinis universitetas,LT,Klaipeda,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0027.2021,LT0027,Alytaus kolegija,LT,Alytus,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0030.2021,LT0030,Marijampoles kolegija,LT,Marijampole,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0033.2021,LT0033,"Tarptautine teises ir verslo aukštoji mokykla, UAB",LT,Vilnius,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LT0047.2021,LT0047,Lietuvos sveikatos mokslu universitetas,LT,Kaunas,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,LT0049.2021,LT0049,Šv. Ignaco Lojolos kolegija,LT,Kaunas,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,LU0002.2021,LU0002,LUNEX University,LU,Differdange,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,NL0014.2021,NL0014,Open Universiteit,NL,Heerlen,2021,62.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,0.0,0.22627737226277372,1033534.5126604231
students_total_component_sum_incomplete,NL0016.2021,NL0016,Nyenrode Business Universiteit,NL,Breukelen,2021,0.0,component_sum_5_8_observed,False,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,NL0805.2021,NL0805,Wittenborg University of Applied Sciences,NL,Apeldoorn,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,False,True,,,
students_total_component_sum_incomplete,RO0007.2021,RO0007,"Academia Forţelor Aeriene ""Henri Coandă"" din Braşov",RO,Brașov,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,RO0015.2021,RO0015,Universitatea Maritimă din Constanța,RO,Constanța,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,RO0053.2021,RO0053,Academia de Poliție „Alexandru Ioan Cuza” din Bucureşti,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0054.2021,RO0054,"Academia Tehnică Militară ""Ferdinand I"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0055.2021,RO0055,"Universitatea Naţională de Apărare ""Carol I"" din Bucureşti",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0056.2021,RO0056,"Universitatea de Vest ""Vasile Goldiș"" din Arad",RO,Arad,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0057.2021,RO0057,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",RO,Pitesti,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0058.2021,RO0058,"Universitatea ""George Bacovia"" din Bacău",RO,Bacău,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0061.2021,RO0061,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",RO,Cluj-Napoca,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0062.2021,RO0062,"Universitatea ""Andrei Șaguna"" din Constanța",RO,Constanța,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0063.2021,RO0063,"Universitatea ""Petre Andrei"" din Iaşi",RO,Iaşi,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0065.2021,RO0065,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureș",RO,Târgu Mureș,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0067.2021,RO0067,"Universitatea Europeană ""Drăgan"" din Lugoj",RO,Lugoj,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0068.2021,RO0068,"Universitatea ""Tibiscus"" din Timișoara",RO,Timișoara,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0070.2021,RO0070,Universitatea „Athenaeum” din București,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0071.2021,RO0071,"Universitatea ""Nicolae Titulescu"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0072.2021,RO0072,"Universitatea ""Artifex"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0073.2021,RO0073,"Universitatea Creștină ""Dimitrie Cantemir"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0074.2021,RO0074,Universitatea Ecologică din București,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0075.2021,RO0075,"Universitatea ""Hyperion"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0076.2021,RO0076,"Universitatea ""Titu Maiorescu"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0078.2021,RO0078,Universitatea Româno-Americană din București,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0079.2021,RO0079,"Universitatea ""Spiru Haret"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,True,True,0.0,component_sum_5_8_observed,True,True,,,
students_total_component_sum_incomplete,RO0082.2021,RO0082,"Universitatea ""Bioterra"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0083.2021,RO0083,Universitatea Apollonia din Iași,RO,Iaşi,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0084.2021,RO0084,"Universitatea Creştină ""Partium"" din Oradea",RO,Oradea,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0085.2021,RO0085,"Universitatea ""DANUBIUS"" din Galați",RO,Galați,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0087.2021,RO0087,"Academia Naţională de Informaţii ""Mihai Viteazul"" din București",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0088.2021,RO0088,Institutul Teologic Baptist din București,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0089.2021,RO0089,Institutul Teologic Penticostal din Bucureşti,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0090.2021,RO0090,Institutul Teologic Protestant din Cluj-Napoca,RO,Cluj-Napoca,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0091.2021,RO0091,Universitatea „Emanuel” din Oradea,RO,Oradea,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0092.2021,RO0092,Institutul de Administrare a Afacerilor din Municipiul București,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0094.2021,RO0094,"Universitatea ""Sapientia"" din Cluj-Napoca",RO,Cluj-Napoca,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0095.2021,RO0095,Universitatea Agora din Municipiul Oradea,RO,Oradea,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0096.2021,RO0096,Universitatea Adventus din Cernica,RO,Cernica,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0097.2021,RO0097,"Fundaţia ""Ştefan Lupaşcu"" - Institutul De Studii Europene Din Iaşi",RO,Iaşi,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0098.2021,RO0098,Institutul Teologic Romano-Catolic Franciscan Din Roman,RO,Roman,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0101.2021,RO0101,"Fundaţia pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",RO,Timișoara,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0102.2021,RO0102,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" Din Constanţa",RO,Constanța,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0103.2021,RO0103,"Institutul Teologic Creştin După Evanghelie ""Timotheus"" Din Bucureşti",RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0104.2021,RO0104,Fundaţia Lumina - Instituţii De Învăţământ - Universitatea Europei De Sud Est - Lumina,RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,RO0115.2021,RO0115,Şcoala Normală Superioară - Bucureşti (S.N.S.B.),RO,Bucharest,2021,0.0,component_sum_5_8_observed,False,True,,missing,False,False,,,
students_total_component_sum_incomplete,SI0069.2021,SI0069,IBS Mednarodna poslovna šola Ljubljana,SI,Ljubljana,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,TR0232.2021,TR0232,Jandarma ve Sahil Güvenlik Akademisi,TR,Ankara,2021,0.0,component_sum_5_8_observed,True,True,,missing,False,False,,,
students_total_component_sum_incomplete,UK0012.2021,UK0012,The Arts University Bournemouth,UK,Poole,2021,3730.0,component_sum_5_8_observed,True,True,,missing,False,False,,14.627450980392156,11516.073161705342
students_total_component_sum_incomplete,UK0024.2021,UK0024,Royal Central School of Speech & Drama,UK,London,2021,1085.0,component_sum_5_8_observed,True,True,,missing,False,False,,16.692307692307693,17987.062603520528
students_total_component_sum_incomplete,UK0066.2021,UK0066,Liverpool Hope University,UK,Liverpool,2021,5645.0,component_sum_5_8_observed,True,True,,missing,False,False,,18.816666666666666,8426.638027854528
students_total_component_sum_incomplete,UK0077.2021,UK0077,Loughborough University,UK,Loughborough,2021,18760.0,component_sum_5_8_observed,True,True,,missing,False,False,,13.304964539007091,18255.663958662866
students_total_component_sum_incomplete,UK0085.2021,UK0085,Norwich University of the Arts,UK,Norwich,2021,2760.0,component_sum_5_8_observed,True,True,,missing,False,False,,15.771428571428572,7504.25794083162
students_total_component_sum_incomplete,UK0101.2021,UK0101,Royal College of Art,UK,London,2021,2580.0,component_sum_5_8_observed,True,True,,missing,False,False,,17.79310344827586,25884.515432172684
students_total_component_sum_incomplete,UK0103.2021,UK0103,"Royal Holloway, University of London",UK,Egham,2021,12485.0,component_sum_5_8_observed,True,True,,missing,False,False,,14.688235294117646,16395.461256792278
students_total_component_sum_incomplete,UK0119.2021,UK0119,The University of Sussex,UK,Brighton,2021,19865.0,component_sum_5_8_observed,True,True,,missing,False,False,,14.5,16784.635496989198
students_total_component_sum_incomplete,UK0168.2021,UK0168,Leeds Arts University,UK,Leeds,2021,2340.0,component_sum_5_8_observed,True,True,,missing,False,False,,16.714285714285715,8506.827793931581
students_total_component_sum_incomplete,UK0174.2021,UK0174,The Liverpool Institute for Performing Arts,UK,Liverpool,2021,990.0,component_sum_5_8_observed,True,True,,missing,False,False,,18.0,10774.487831359325
