country_code,year,records,institutions_count,total_students,students_isced5_7_total,students_isced8,mean_observed_institution_size,median_institution_size,min_institution_size,max_institution_size,foreign_students,academic_personnel_fte,total_personnel_fte,total_current_revenues_eur,total_current_expenditure_eur,total_current_revenues_ppp,total_current_expenditure_ppp,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,avg_institution_size,foreign_students_share,student_staff_ratio,revenue_per_student_eur,expenditure_per_student_eur,revenue_per_student_ppp,expenditure_per_student_ppp
PL,2015,281,281,1529680.0,1489005.0,40675.0,5443.701067615659,1935.0,0.0,51455.0,58060.0,93990.0,169775.0,4173145312.0145307,3858490714.8490715,7112771115.257082,6576469126.548969,281,1.0,5443.701067615659,5443.701067615659,5443.701067615659,0.0379556508550808,16.27492286413448,2728.11654203136,2522.4169204337322,4649.84252605583,4299.245022847242
PL,2016,274,274,1479515.0,1438830.0,40685.0,5399.689781021898,2032.5,0.0,50800.0,66420.0,93920.0,169410.0,3439961266.960029,,6016788130.972997,,274,1.0,5399.689781021898,5399.689781021898,5399.689781021898,0.04489308996529268,15.752928023850085,2325.060081824131,,4066.7300642257746,
PL,2017,248,248,1242160.0,1203290.0,38870.0,5008.709677419355,1952.5,0.0,44690.0,65055.0,93130.0,,4954296241.484614,4793975217.289169,8311830653.424765,8042859817.13565,248,1.0,5008.709677419355,5008.709677419355,5008.709677419355,0.05237248019578798,13.3379147428326,3988.452567692257,3859.386244355936,6691.433191718269,6474.898416577293
PL,2018,245,245,1207065.0,1170255.0,36810.0,4926.7959183673465,2000.0,0.0,43505.0,72735.0,91390.0,,5163268004.2238655,5029251554.6169195,8534054198.7131,8312546493.994082,245,1.0,4926.7959183673465,4926.7959183673465,4926.7959183673465,0.0602577325993215,13.207845497319182,4277.539324082684,4166.512619135606,7070.086696833311,6886.57735415581
PL,2019,243,243,1173915.0,1142485.0,31430.0,4830.925925925926,1990.0,0.0,41815.0,75215.0,91745.0,,5872486969.471334,5472005049.32986,9663580459.638079,9004559966.610764,243,1.0,4830.925925925926,4830.925925925926,4830.925925925926,0.06407193025048662,12.795411194070521,5002.4805624524215,4661.329865731215,8231.92519018675,7670.538298437931
PL,2020,239,239,1272365.0,1243585.0,28780.0,5323.702928870292,2475.0,0.0,42755.0,80615.0,91655.0,,5501298401.980645,5309534661.264911,9194664580.127977,8874157829.598503,239,1.0,5323.702928870292,5323.702928870292,5323.702928870292,0.06335839165648222,13.882112268834215,4323.679448885065,4172.965038542329,7226.436266423532,6974.537832774796
PL,2021,239,239,1291930.0,1266250.0,25680.0,5405.564853556485,2595.0,0.0,42010.0,82780.0,92145.0,,5452813107.859459,5250965565.583108,9059181902.876442,8723836904.623268,239,1.0,5405.564853556485,5405.564853556485,5405.564853556485,0.06407467896867478,14.020619675511423,4220.672256128009,4064.4350433716286,7012.130613018076,6752.561597472981
PL,2022,265,265,1329410.0,1306830.0,22580.0,5016.641509433963,2235.0,0.0,40880.0,108095.0,93170.0,,5610289686.519708,5449966283.263268,9015008281.069443,8757389354.282326,265,1.0,5016.641509433963,5016.641509433963,5016.641509433963,0.08131050616438872,14.268648706665235,4220.13501216307,4099.537601840868,6781.209920994609,6587.425515290486
PT,2014,91,91,333960.0,314655.0,19305.0,3669.8901098901097,1210.0,0.0,45735.0,21280.0,24335.0,37995.0,1753667381.3899999,1645654679.9399998,2171380117.3188643,2037639457.69587,91,1.0,3669.8901098901097,3669.8901098901097,3669.8901098901097,0.06372020601269614,13.723443599753441,5251.130019732902,4927.699963887891,6501.916748469471,6101.4476515027845
PT,2015,90,90,338705.0,319665.0,19040.0,3763.3888888888887,1272.5,80.0,47265.0,24335.0,25910.0,39825.0,1763884905.3,1605965043.7199998,2168207995.9730654,1974089260.9173446,90,1.0,3763.3888888888887,3763.3888888888887,3763.3888888888887,0.07184718265156995,13.07236588189888,5207.732112900607,4741.486082933526,6401.464389285855,5828.344018887659
PT,2016,96,96,344925.0,325350.0,19575.0,3592.96875,860.0,0.0,47535.0,27440.0,26950.0,40685.0,1787361143.52,1652902869.0,2172824567.4314795,2009368937.1965406,96,1.0,3592.96875,3592.96875,3592.96875,0.0795535261288686,12.7987012987013,5181.883434137856,4792.064561861274,6299.411661756844,5825.524207281411
PT,2017,90,90,353454.0,333215.0,20239.0,3927.266666666667,1325.5,109.0,47989.0,33196.0,23799.530038588116,37599.96003858811,1787240232.9500003,1716794526.1,2132429369.5801578,2048377717.4976497,90,1.0,3927.266666666667,3927.266666666667,3927.266666666667,0.09391886921636196,14.851301661289792,5056.500231854782,4857.19365490276,6033.1170946718885,5795.31627170056
PT,2018,90,90,365040.0,344169.0,20871.0,4056.0,1412.5,128.0,49382.0,40728.0,24167.71851364678,38156.90851364679,1893514079.21,1782002805.89,2247894674.6720486,2115513510.8802752,90,1.0,4056.0,4056.0,4056.0,0.11157133464825772,15.104446031754009,5187.141352207977,4881.664491261232,6157.940704229806,5795.2923265403115
PT,2019,89,89,377613.0,356007.0,21606.0,4242.842696629214,1478.0,126.0,47818.0,48179.0,24917.07256407542,42061.69256407543,1967123759.64,1874010478.1800003,2323250124.764973,2213279696.260358,89,1.0,4242.842696629214,4242.842696629214,4242.842696629214,0.1275882980723651,15.154789914784349,5209.3645071541505,4962.7806197879845,6152.4633017533115,5861.238083064825
PT,2020,92,92,402161.0,378679.0,23482.0,4371.315217391304,1476.0,203.0,49266.0,50572.0,25431.948370966125,43057.56587096613,2054959952.31,1881904466.9799998,2418416515.117457,2214753060.1273603,92,1.0,4371.315217391304,4371.315217391304,4371.315217391304,0.12575063220948823,15.813220211594919,5109.7942175148755,4679.480275262892,6013.553067347299,5507.130378448831
PT,2021,93,93,416338.0,391912.0,24426.0,4476.752688172043,1499.0,149.0,47734.0,54065.0,26353.885274151005,44384.67027415101,2121727249.1900005,1928292381.11,2504118694.4216595,2275821739.901687,93,1.0,4476.752688172043,4476.752688172043,4476.752688172043,0.12985843233142302,15.797974214009415,5096.165253207731,4631.555085315296,6014.629206129778,5466.283980567921
PT,2022,94,94,427826.0,402790.0,25036.0,4551.340425531915,1326.5,196.0,47178.0,60916.0,27096.082840461997,52554.136040462,2306685373.7799997,2052251099.62,2755922844.877848,2451936338.244571,94,1.0,4551.340425531915,4551.340425531915,4551.340425531915,0.14238498828963175,15.78921951630354,5391.643737827995,4796.929358243772,6441.69088572889,5731.153174993037
PT,2023,94,94,429885.0,404117.0,25768.0,4573.244680851064,1385.0,211.0,47466.0,59618.0,27522.05579831918,53168.24769831918,2572433198.44,2244948117.2400002,3130928164.4069033,2732343561.792556,94,1.0,4573.244680851064,4573.244680851064,4573.244680851064,0.13868360142828895,15.61965440191622,5984.003160007909,5222.206211521687,7283.176115488801,6355.987210050492
RO,2014,96,96,441210.0,425010.0,16200.0,4595.9375,0.0,0.0,34905.0,,,,386883534.44201905,,756730958.197432,,96,1.0,4595.9375,4595.9375,4595.9375,,,876.8693693298408,,1715.1264889676845,
RO,2015,96,96,449450.0,432860.0,16590.0,8812.745098039215,5855.0,250.0,37830.0,10000.0,8400.0,15010.0,693555525.711972,389663505.19638276,1333153915.404772,749012023.384328,51,0.53125,8812.745098039215,4681.770833333333,4681.770833333333,0.02224941595283124,53.50595238095238,1543.1205377950205,866.9785408752537,2966.189599298636,1666.5080061949673
RO,2016,94,94,461580.0,443190.0,18390.0,9050.588235294117,5630.0,260.0,39005.0,13530.0,8920.0,15820.0,780635639.8093711,380376339.5243185,1524801547.261734,742982258.9064337,51,0.5425531914893617,9050.588235294117,4910.425531914893,4910.425531914893,0.02931236188743013,51.74663677130045,1691.2250093361306,824.0745689248203,3303.4393761899,1609.6500257949515
RO,2017,94,94,470635.0,450961.0,19674.0,8879.905660377359,5251.0,86.0,41112.0,14657.0,9162.02,16841.52,858563864.4720715,428082800.7354228,1669805368.773254,832570515.1672527,53,0.5638297872340425,8879.905660377359,5006.755319148936,5006.755319148936,0.031143030161377712,51.368038925913716,1824.2669254774328,909.5855614975997,3547.9838277502818,1769.0365467235813
RO,2018,93,93,460425.0,441954.0,18471.0,8854.326923076924,5384.0,278.0,38869.0,9411.0,8392.0,15429.0,956517672.3248817,462574483.88483024,1812458317.3529088,876509650.5478129,52,0.5591397849462365,8854.326923076924,4950.806451612903,4950.806451612903,0.020439811044143996,54.8647521448999,2077.4668454686034,1004.6684777864587,3936.4898025800267,1903.6969116529574
RO,2019,92,92,479799.0,457948.0,21851.0,9226.903846153846,5681.0,255.0,42468.0,12611.0,9460.0,16898.0,1210695803.6372833,598474025.8086948,2282842189.8158274,1128459974.4382417,52,0.5652173913043478,9226.903846153846,5215.20652173913,5215.20652173913,0.026283923059447812,50.718710359408036,2523.3395726904046,1247.3432120715024,4757.913605105112,2351.943156276361
RO,2020,90,90,474442.0,452051.0,22391.0,9682.489795918367,6003.0,0.0,45277.0,4121.0,2898.0,5197.0,1118633655.2094743,165068679.4948639,2141333718.6897879,315981132.5681594,49,0.5444444444444444,9682.489795918367,5271.577777777778,5271.577777777778,0.0086859932299417,163.7135955831608,2357.7880019253657,347.92172593249313,4513.373012275026,666.005818557715
RO,2021,90,90,466980.0,445656.0,21324.0,5246.966292134832,922.0,0.0,41520.0,0.0,,,1025666971.4517932,,1948551465.9049237,,89,0.9888888888888889,5246.966292134832,5188.666666666667,5188.666666666667,0.0,,2196.383081613331,,4172.665779915465,
RO,2022,91,91,520297.0,504959.0,15338.0,5717.549450549451,2929.0,0.0,39977.0,34068.0,,,,,,,91,1.0,5717.549450549451,5717.549450549451,5717.549450549451,0.06547798661149305,,,,,
RO,2023,90,90,525835.0,510670.0,15165.0,5842.611111111111,2315.0,0.0,39355.0,35875.0,47175.0,71495.0,,,,,90,1.0,5842.611111111111,5842.611111111111,5842.611111111111,0.06822482337615411,11.146475887652358,,,,
RS,2014,41,41,190380.0,181615.0,8765.0,12692.0,2755.0,400.0,84780.0,8590.0,11565.0,11565.0,,,,,15,0.36585365853658536,12692.0,4643.414634146341,4643.414634146341,0.045120285744300874,16.461738002594032,,,,
RS,2015,46,46,201360.0,191250.0,10110.0,11844.70588235294,2780.0,0.0,90675.0,9465.0,11700.0,,,,,,17,0.3695652173913043,11844.70588235294,4377.391304347826,4377.391304347826,0.04700536352800953,17.21025641025641,,,,
RS,2016,46,46,247960.0,236480.0,11480.0,5390.434782608696,1155.0,110.0,102055.0,11155.0,13400.0,,,,,,46,1.0,5390.434782608696,5390.434782608696,5390.434782608696,0.04498709469269237,18.5044776119403,,,,
RS,2017,46,46,242693.0,231176.0,11517.0,5275.934782608696,1103.5,109.0,100271.0,10837.0,13217.0,,,,,,46,1.0,5275.934782608696,5275.934782608696,5275.934782608696,0.044653121433251064,18.362185064689417,,,,
RS,2018,46,46,236432.0,225032.0,11400.0,5139.826086956522,1093.5,159.0,97696.0,10895.0,13462.0,,,,,,46,1.0,5139.826086956522,5139.826086956522,5139.826086956522,0.0460809027542803,17.562917842816816,,,,
RS,2019,47,47,226601.0,215450.0,11151.0,4821.297872340426,1062.0,0.0,95016.0,10737.0,13226.0,,,,,,47,1.0,4821.297872340426,4821.297872340426,4821.297872340426,0.04738284473590143,17.13299561469832,,,,
RS,2020,40,40,238287.0,226929.0,11358.0,5957.175,1638.5,0.0,94439.0,10630.0,14288.0,,,,,,40,1.0,5957.175,5957.175,5957.175,0.04461007104877732,16.677421612541995,,,,
RS,2021,40,40,238189.0,226462.0,11727.0,5954.725,1563.0,0.0,93451.0,12888.0,14179.0,,,,,,40,1.0,5954.725,5954.725,5954.725,0.054108292154549535,16.79871641159461,,,,
RS,2022,40,40,241405.0,229450.0,11955.0,6035.125,1535.0,0.0,91870.0,10950.0,14510.0,,,,,,40,1.0,6035.125,6035.125,6035.125,0.0453594581719517,16.637146795313576,,,,
RS,2023,41,41,242775.0,230790.0,11980.0,5921.341463414634,1450.0,0.0,90150.0,11175.0,14505.0,,,,,,41,1.0,5921.341463414634,5921.341463414634,5921.341463414634,0.046030274945937595,16.737331954498448,,,,
SE,2014,37,37,466780.0,445385.0,21395.0,12615.675675675675,10605.0,245.0,50030.0,31050.0,28775.0,50125.0,7182657800.736385,6831028191.460131,5367231603.153746,5104476839.684626,37,1.0,12615.675675675675,12615.675675675675,12615.675675675675,0.06651955953554137,16.221720243266724,15387.672566811743,14634.363493423305,11498.418105218188,10935.508890022335
SE,2015,37,37,462835.0,442125.0,20710.0,12509.054054054053,10845.0,210.0,46810.0,32560.0,28890.0,49970.0,7141297161.490352,6873625273.961618,5424272837.270491,5220958885.198509,37,1.0,12509.054054054053,12509.054054054053,12509.054054054053,0.07034904447589314,16.020595361716857,15429.466573380041,14851.135445594258,11719.668644917716,11280.38909157369
SE,2016,37,37,459945.0,439685.0,20260.0,12430.945945945947,10830.0,230.0,45865.0,33945.0,29155.0,50130.0,7296079058.813591,7007364530.198862,5439487512.597631,5224240520.2821865,37,1.0,12430.945945945947,12430.945945945947,12430.945945945947,0.07380230244920588,15.775853198422226,15862.938087844397,15235.222755326968,11826.386877991132,11358.402679194656
SE,2017,37,37,466595.99999999895,446538.99999999895,20057.0,12610.702702702674,10879.999999999993,252.0,44742.9999999999,36658.99999999994,29780.01,60186.01999999999,7342906145.239801,7046322715.903314,5489702196.66814,5267970545.558944,37,1.0,12610.702702702674,12610.702702702674,12610.702702702674,0.07856689727301568,15.66809413428669,15737.181941636487,15101.549768757832,11765.429186422843,11290.217973490891
SE,2018,37,37,479447.99999999884,459571.99999999884,19876.0,12958.054054054022,11124.999999999987,256.0,44717.9999999999,39692.99999999992,30576.459999999995,61014.61000000001,7192992308.667128,6902902625.19131,5643906791.393539,5416290930.785763,37,1.0,12958.054054054022,12958.054054054022,12958.054054054022,0.08278895730089607,15.680297850045392,15002.653694805578,14397.604380853245,11771.67657679989,11296.93090968317
SE,2019,37,37,522267.99999999884,502626.9999999989,19641.0,14115.35135135132,11337.999999999987,199.9999999999995,50927.9999999999,44311.999999999905,31422.82,62489.45,7205111765.872454,6992298590.05959,5780674096.860227,5609933704.085344,37,1.0,14115.35135135132,14115.35135135132,14115.35135135132,0.08484532845205911,16.62065976255469,13795.813195279952,13388.334322722445,11068.405678426094,10741.484647892186
SE,2020,37,37,574002.9999999985,554124.9999999985,19878.0,15513.594594594553,11869.99999999994,213.0,55423.9999999999,46335.99999999991,32078.15,63857.920000000006,7468918529.681063,7147057073.0962925,5930338280.954185,5674779553.199546,37,1.0,15513.594594594553,15513.594594594553,15513.594594594553,0.08072431677186362,17.893893506950945,13011.985180706517,12451.25386643678,10331.54579497703,9886.323857540048
SE,2021,37,37,557326.9999999987,537285.9999999987,20041.0,15062.891891891857,12410.999999999987,233.0,54612.9999999999,45785.999999999905,32176.719999999998,64564.73,8123044366.869823,7612628111.876019,6285976728.4769945,5890993695.537607,37,1.0,15062.891891891857,15062.891891891857,15062.891891891857,0.08215284743068255,17.320814551638538,14575.005996246085,13659.176949754876,11278.794546966159,10570.084879321512
SE,2022,38,38,555445.0,535490.0,19955.0,14616.973684210527,11675.0,230.0,52980.0,45730.0,32435.0,65095.0,7965110768.902168,7632467013.785123,6268254579.378437,6006475954.848216,38,1.0,14616.973684210527,14616.973684210527,14616.973684210527,0.08233038374636553,17.124865114845075,14340.053054581766,13741.175118661835,11285.103978572923,10813.808666651452
SE,2023,39,39,598370.0,578035.0,20335.0,15342.820512820514,12655.0,245.0,55295.0,49140.0,33190.0,65880.0,7702337621.127652,7480384282.672728,6484359480.84695,6297503839.701331,39,1.0,15342.820512820514,15342.820512820514,15342.820512820514,0.08212310109129803,18.028623079240734,12872.198842067035,12501.268918349395,10836.705518069004,10524.431104001422
SI,2014,48,48,74290.0,71570.0,2675.0,1547.7083333333333,95.0,0.0,43265.0,3475.0,,,,,,,48,1.0,1547.7083333333333,1547.7083333333333,1547.7083333333333,0.04677614752995019,,,,,
SI,2015,50,50,70210.0,67855.0,2355.0,1404.2,95.0,0.0,41165.0,3905.0,,,,,,,50,1.0,1404.2,1404.2,1404.2,0.055618857712576554,,,,,
SI,2016,52,52,68980.0,66405.0,2575.0,1326.5384615384614,97.5,0.0,40285.0,4575.0,5560.0,8465.0,,,,,52,1.0,1326.5384615384614,1326.5384615384614,1326.5384615384614,0.06632357204986952,12.406474820143885,,,,
SI,2017,53,53,66989.0,64160.0,2829.0,1263.9433962264152,90.0,0.0,39278.0,,,,,,,,53,1.0,1263.9433962264152,1263.9433962264152,1263.9433962264152,,,,,,
SI,2018,53,53,66217.0,63134.0,3083.0,1249.377358490566,104.0,0.0,38503.0,,,,,,,,53,1.0,1249.377358490566,1249.377358490566,1249.377358490566,,,,,,
SI,2019,52,52,66798.0,63493.0,3305.0,1284.576923076923,115.5,0.0,38235.0,,,,,,,,52,1.0,1284.576923076923,1284.576923076923,1284.576923076923,,,,,,
SI,2020,46,46,72494.0,68991.0,3503.0,1575.9565217391305,130.0,6.0,41210.0,,,,,,,,46,1.0,1575.9565217391305,1575.9565217391305,1575.9565217391305,,,,,,
SI,2021,46,46,71439.0,67982.0,3457.0,1553.0217391304348,125.5,0.0,39904.0,,,,,,,,46,1.0,1553.0217391304348,1553.0217391304348,1553.0217391304348,,,,,,
SI,2022,46,46,69880.0,66425.0,3455.0,1519.1304347826087,120.0,0.0,38280.0,,,,,,,,46,1.0,1519.1304347826087,1519.1304347826087,1519.1304347826087,,,,,,
SK,2014,32,32,179095.0,170020.0,9075.0,5596.71875,3667.5,360.0,26625.0,10830.0,11785.0,21780.0,792866355.0,702051131.0,1170735184.6765833,1036638716.3744503,32,1.0,5596.71875,5596.71875,5596.71875,0.06047069990787012,15.196860415782774,4427.071414612356,3919.9929143750524,6536.950694751854,5788.205792313857
SK,2015,32,32,162335.0,154115.0,8220.0,5072.96875,2897.5,310.0,25110.0,10040.0,11380.0,21175.0,1069924338.0,746608420.0,1565070335.1388988,1092128338.991877,32,1.0,5072.96875,5072.96875,5072.96875,0.06184741429759448,14.26493848857645,6590.842011888995,4599.183293806019,9640.991376714195,6727.620901172742
SK,2016,32,32,151170.0,143770.0,7400.0,4724.0625,2487.5,225.0,24105.0,10725.0,11205.0,20875.0,793655623.0,705406875.0,1095622267.3484375,973797019.0008671,32,1.0,4724.0625,4724.0625,4724.0625,0.0709466163921413,13.491298527443107,5250.08680955216,4666.31524111927,7247.617036107942,6441.734596817273
SK,2017,32,32,139973.0,132982.0,6991.0,4374.15625,2118.0,223.0,22682.0,11556.0,11086.0,20683.0,828965357.0,706062030.0,1102557211.0122004,939090851.0527933,32,1.0,4374.15625,4374.15625,4374.15625,0.08255877919313011,12.626104997293885,5922.323283776157,5044.273038371686,7876.92777187172,6709.085688331273
SK,2018,32,32,136806.0,130037.0,6769.0,4275.1875,2010.0,180.0,22137.0,12695.0,11079.0,20559.0,852425939.0,733858811.0,1098971375.2710602,946111315.8118654,32,1.0,4275.1875,4275.1875,4275.1875,0.09279563761823312,12.3482263742215,6230.910479072555,5364.229719456749,8033.064158524189,6915.715069601227
SK,2019,31,31,134882.0,128278.0,6604.0,4351.032258064516,2240.0,329.0,21987.0,14225.0,11015.0,20462.0,893044782.0,787353824.0,1138717358.5122187,1003951296.4533219,31,1.0,4351.032258064516,4351.032258064516,4351.032258064516,0.10546255245325543,12.245301861098502,6620.933719844012,5837.352826915378,8442.322611706668,7443.18216258153
SK,2020,31,31,137254.0,130672.0,6582.0,4427.548387096775,2228.0,267.0,22832.0,15425.0,11020.0,20132.0,1035729891.0,816476810.0,1352811264.9602346,1066435405.3549249,31,1.0,4427.548387096775,4427.548387096775,4427.548387096775,0.11238288137322046,12.454990925589836,7546.081651536567,5948.655849738441,9856.261128711983,7769.79472623694
SK,2021,31,31,136571.0,130089.0,6482.0,4405.5161290322585,2379.0,169.0,22828.0,16646.0,10805.0,19644.0,1030670250.0,839025016.89,1347223257.035971,1096717418.5819435,31,1.0,4405.5161290322585,4405.5161290322585,4405.5161290322585,0.12188531972380666,12.639611291068949,7546.772374808707,6143.507896185866,9864.636394519854,8030.382867387246
SK,2022,31,31,136095.0,129920.0,6175.0,4390.1612903225805,2360.0,155.0,22565.0,21190.0,10745.0,19540.0,1061951835.0,925472161.0,1344853971.614949,1172016347.9353275,31,1.0,4390.1612903225805,4390.1612903225805,4390.1612903225805,0.15570006245637238,12.665891112145184,7803.018736911716,6800.19222601859,9881.729465556773,8611.751702379423
SK,2023,31,31,137595.0,131545.0,6050.0,4438.548387096775,2210.0,150.0,22710.0,21890.0,10310.0,18905.0,1295572548.0,1043468138.34,1630391345.0006862,1313134817.6215866,31,1.0,4438.548387096775,4438.548387096775,4438.548387096775,0.1590900832152331,13.345780795344325,9415.840313964896,7583.6195962062575,11849.204876635678,9543.477725364923
TR,2014,189,189,6062870.0,5984645.0,78225.0,32950.38043478261,9027.5,0.0,2686890.0,72140.0,,,,4568517804.920009,,8616796345.206652,184,0.9735449735449735,32950.38043478261,32078.67724867725,32078.67724867725,0.011898655257328625,,,753.5239589369405,,1421.2404925730968
TR,2015,195,195,6689190.0,6603095.0,86095.0,36552.95081967213,11140.0,0.0,2896760.0,87890.0,,,,,,,183,0.9384615384615385,36552.95081967213,34303.53846153846,34303.53846153846,0.013139109518491775,,,,,
TR,2016,179,179,7198875.0,7107650.0,91225.0,41372.84482758621,14007.5,100.0,3023195.0,108040.0,,,,,,,174,0.9720670391061452,41372.84482758621,40217.17877094972,40217.17877094972,0.015007900540014933,,,,,
TR,2017,186,186,7560371.0,7465271.0,95100.0,41540.5,13314.0,0.0,3211489.0,125138.0,,,,,,,182,0.978494623655914,41540.5,40647.155913978495,40647.155913978495,0.01655183323675518,,,,,
TR,2018,201,201,7740502.0,7644303.0,96199.0,39291.8883248731,12437.0,0.0,3361273.0,154505.0,,,,,,,197,0.9800995024875622,39291.8883248731,38509.96019900498,38509.96019900498,0.01996059170322545,,,,,
TR,2019,206,206,7940133.0,7838891.0,101242.0,39307.58910891089,12522.0,0.0,3462443.0,185047.0,,,,,,,202,0.9805825242718447,39307.58910891089,38544.33495145631,38544.33495145631,0.023305277128229464,,,,,
TR,2020,208,208,8240997.0,8134849.0,106148.0,40397.044117647056,12523.5,102.0,3492833.0,224048.0,,,,,,,204,0.9807692307692307,40397.044117647056,39620.17788461538,39620.17788461538,0.027187001766897863,,,,,
TR,2021,207,207,8296959.0,8187419.0,109540.0,40472.97073170732,13470.0,0.0,3538594.0,260289.0,,,,,,,205,0.9903381642512077,40472.97073170732,40081.92753623189,40081.92753623189,0.031371614587947225,,,,,
TR,2022,208,208,6950142.0,6835634.0,114508.0,33738.553398058255,14663.5,0.0,1891766.0,301694.0,,,,,,,206,0.9903846153846154,33738.553398058255,33414.144230769234,33414.144230769234,0.04340832172925388,,,,,
TR,2023,208,208,7081289.0,6972356.0,108933.0,34375.18932038835,15557.5,0.0,1773233.0,336366.0,,,,,,,206,0.9903846153846154,34375.18932038835,34044.658653846156,34044.658653846156,0.04750067395921844,,,,,
UK,2014,161,161,2265860.0,2153075.0,112785.0,14073.664596273293,13695.0,0.0,132355.0,568515.0,157845.0,334440.0,40994613705.15557,36061534262.8889,33912812981.999207,29831920751.76226,161,1.0,14073.664596273293,14073.664596273293,14073.664596273293,0.2509047337434793,14.354968481738414,18092.29771705029,15915.164336229467,14966.8615810329,13165.826993619316
UK,2015,258,258,2333845.0,2220800.0,113045.0,9045.910852713178,3852.5,20.0,126620.0,592730.0,160725.0,340835.0,47638224677.61491,42453779069.76744,35899774080.2804,31992818535.384056,258,1.0,9045.910852713178,9045.910852713178,9045.910852713178,0.2539714505462016,14.520734173277337,20411.905965312566,18190.487830069025,15382.244356536276,13708.201930884037
UK,2016,260,260,2375415.0,2263020.0,112395.0,9136.211538461539,3737.5,0.0,121625.0,615540.0,163810.0,347805.0,43308973983.50173,39070185971.59174,35802390401.271866,32298295769.788704,260,1.0,9136.211538461539,9136.211538461539,9136.211538461539,0.25912945737902643,14.50103778768085,18232.171634641414,16447.73059511359,15072.057051619135,13596.906548871968
UK,2017,258,258,2333110.0,2221295.0,111815.0,9043.062015503876,2755.0,0.0,117935.0,,167210.0,355755.0,43839651180.03354,39434221542.883865,38560697150.356285,34685747567.4385,258,1.0,9043.062015503876,9043.062015503876,9043.062015503876,,13.953172657137731,18790.220426826654,16901.998423942234,16527.594991387585,14866.743345765308
UK,2018,256,256,2371805.0,2259150.0,112655.0,9264.86328125,3105.0,0.0,122355.0,1255.0,171200.0,363675.0,46363247843.92626,46862189870.126945,40446519676.96451,40881788330.8846,256,1.0,9264.86328125,9264.86328125,9264.86328125,0.0005291328755947475,13.854001168224299,19547.664265791776,19758.0281136632,17053.054394001407,17236.57228603726
UK,2019,255,255,2445080.0,2334415.0,110665.0,9588.549019607843,4280.0,0.0,129420.0,,175590.0,323235.0,47212764163.7331,40070002392.42626,40248577672.024475,34159419220.123337,255,1.0,9588.549019607843,9588.549019607843,9588.549019607843,,13.924938777834729,19309.292196465187,16388.01282265867,16461.0473571517,13970.67548715107
UK,2020,254,254,2653370.0,2539185.0,114185.0,10446.338582677165,5095.0,0.0,152250.0,,177625.0,319590.0,48465600764.30257,43293786669.66394,42154918906.236244,37656524161.93336,254,1.0,10446.338582677165,10446.338582677165,10446.338582677165,,14.938043631245602,18265.677521153313,16316.528290311544,15887.312702802943,14191.961227395108
UK,2021,252,252,2726870.0,2613725.0,113145.0,10820.912698412698,4107.5,0.0,151840.0,,182570.0,324610.0,55070371102.838524,56349484644.02048,45141025861.08251,46189511576.45802,252,1.0,10820.912698412698,10820.912698412698,10820.912698412698,,14.936024538533164,20195.451599393637,20664.529164947533,16554.153979134506,16938.655519499654
UK,2022,246,246,2850700.0,2727175.0,123525.0,11588.211382113821,5977.5,0.0,140215.0,,188345.0,335270.0,59098857826.35209,51833579201.6511,49134867260.08834,43094505162.37849,246,1.0,11588.211382113821,11588.211382113821,11588.211382113821,,15.135522578247365,20731.349432192826,18182.75483272568,17236.070880867275,15117.166016198998
UK,2023,245,245,2775930.0,2656470.0,119460.0,11330.326530612245,5360.0,0.0,133260.0,,192485.0,344690.0,58873106152.059715,44174705388.65702,48410103235.07724,36323920853.10745,245,1.0,11330.326530612245,11330.326530612245,11330.326530612245,,14.421539340727849,21208.426059756446,15913.479586537493,17439.237745576163,13085.315859228242
VA,2017,14,14,,,,,,,,,,,,,,,0,0.0,,,,,,,,,
VA,2018,14,14,,,,,,,,,,,,,,,0,0.0,,,,,,,,,
VA,2019,14,14,,,,,,,,,,,,,,,0,0.0,,,,,,,,,
VA,2020,14,14,,,,,,,,,,,,,,,0,0.0,,,,,,,,,
VA,2021,14,14,,,,,,,,,,,,,,,0,0.0,,,,,,,,,
XK,2017,29,29,27914.0,27817.0,97.0,962.551724137931,268.0,0.0,8449.0,,,,,,,,29,1.0,962.551724137931,962.551724137931,962.551724137931,,,,,,
XK,2018,29,29,29462.0,29396.0,66.0,1015.9310344827586,151.0,0.0,8435.0,,,,,,,,29,1.0,1015.9310344827586,1015.9310344827586,1015.9310344827586,,,,,,
XK,2019,29,29,15736.0,15658.0,78.0,542.6206896551724,0.0,0.0,7680.0,,,,,,,,29,1.0,542.6206896551724,542.6206896551724,542.6206896551724,,,,,,
XK,2020,21,21,25664.0,25625.0,39.0,1222.095238095238,405.0,0.0,7356.0,,,,,,,,21,1.0,1222.095238095238,1222.095238095238,1222.095238095238,,,,,,
XK,2021,23,23,23488.0,23434.0,54.0,1021.2173913043479,450.0,0.0,7037.0,,,,,,,,23,1.0,1021.2173913043479,1021.2173913043479,1021.2173913043479,,,,,,
XK,2022,23,23,21139.0,21139.0,,919.0869565217391,357.0,0.0,6450.0,,,,,,,,23,1.0,919.0869565217391,919.0869565217391,919.0869565217391,,,,,,
