country_code,year,institutions_count,institutions_with_student_data,student_coverage_share,avg_observed_institution_size,students_per_registered_institution,records_with_complete_isced_structure,complete_isced_structure_share,isced_structure_coverage_flag,isced_shares_reliable,total_students,total_students_reliable,students_total_reliable,students_total_calc,students_total_with_observed_isced8,students_total_component_sum_complete_records,students_total_component_sum_incomplete_records,students_total_component_sum_incomplete_students,students_total_component_sum_incomplete_share,students_isced5,students_isced6,students_isced7,students_isced8,isced5_share_observed,isced6_share_observed,isced7_share_observed,isced8_share_observed,isced5_share_reliable,isced6_share_reliable,isced7_share_reliable,isced8_share_reliable,isced5_share,isced6_share,isced7_share,isced8_share,phd_share,phd_share_observed,phd_share_reliable,foreign_students_total,foreign_students_total_with_observed_isced8,foreign_total_component_sum_complete_records,foreign_total_component_sum_incomplete_records,foreign_total_component_sum_incomplete_students,foreign_total_component_sum_incomplete_share,foreign_students_share,foreign_students_isced5_share,foreign_students_isced6_share,foreign_students_isced7_share,foreign_students_isced8_share,foreign_students_share_aggregate_unmatched,foreign_students_share_pair_numerator,foreign_students_share_pair_denominator,foreign_students_share_pair_records,foreign_students_share_pair_institutions,foreign_students_share_pair_record_coverage,foreign_students_share_denominator_coverage
PL,2019,243,243,1.0,4830.925925925926,4830.925925925926,239,0.9835390946502057,high,True,1173915.0,1173915.0,True,1022400.0,243,0,4,0.0,0.0,0.0,723865.0,267105.0,31430.0,0.0,0.7080056729264476,0.26125293427230045,0.030741392801251956,0.0,0.7080056729264476,0.26125293427230045,0.030741392801251956,0.0,0.7080056729264476,0.26125293427230045,0.030741392801251956,0.030741392801251956,0.030741392801251956,0.030741392801251956,75215.0,243,0,4,0.0,0.0,0.06407193025048662,,0.06058450125368681,0.06562962130997173,0.0467706013363029,0.06407193025048662,75215.0,1173915.0,239,239,0.9835390946502057,1.0
PL,2020,239,239,1.0,5323.702928870292,5323.702928870292,236,0.9874476987447699,high,True,1272365.0,1272365.0,True,1106230.0,238,0,2,0.0,0.0,0.0,813970.0,263480.0,28780.0,0.0,0.7358053930918526,0.23817831734811024,0.026016289560037244,0.0,0.7358053930918526,0.23817831734811024,0.026016289560037244,0.0,0.7358053930918526,0.23817831734811024,0.026016289560037244,0.026016289560037244,0.026016289560037244,0.026016289560037244,80615.0,238,0,2,0.0,0.0,0.06335839165648222,,0.06033391894050149,0.06717777440412935,0.05559416261292564,0.06335839165648222,80615.0,1272365.0,237,237,0.9916317991631799,1.0
PL,2021,239,239,1.0,5405.564853556485,5405.564853556485,237,0.9916317991631799,high,True,1291930.0,1291930.0,True,1109530.0,239,0,0,,0.0,0.0,826000.0,257850.0,25680.0,0.0,0.7444593656773589,0.23239569907979055,0.023144935242850575,0.0,0.7444593656773589,0.23239569907979055,0.023144935242850575,0.0,0.7444593656773589,0.23239569907979055,0.023144935242850575,0.023144935242850575,0.023144935242850575,0.023144935242850575,82780.0,239,0,0,,0.0,0.06407467896867478,,0.06156779661016949,0.07007950358735698,0.07184579439252337,0.06407467896867478,82780.0,1291930.0,237,237,0.9916317991631799,1.0
PL,2022,265,265,1.0,5016.641509433963,5016.641509433963,263,0.9924528301886792,high,True,1329410.0,1329410.0,True,1126980.0,265,0,2,0.0,0.0,0.0,850660.0,253740.0,22580.0,0.0,0.7548137500221832,0.22515040195921845,0.020035848018598378,0.0,0.7548137500221832,0.22515040195921845,0.020035848018598378,0.0,0.7548137500221832,0.22515040195921845,0.020035848018598378,0.020035848018598378,0.020035848018598378,0.020035848018598378,108095.0,265,0,2,0.0,0.0,0.08131050616438872,,0.08340582606446759,0.09103807046583116,0.08525243578387955,0.08131050616438872,108095.0,1329410.0,263,263,0.9924528301886792,1.0
PT,2014,91,91,1.0,3669.8901098901097,3669.8901098901097,90,0.989010989010989,high,True,333960.0,333960.0,True,275765.0,91,0,1,0.0,0.0,375.0,201175.0,54910.0,19305.0,0.001359853498449767,0.7295160734683517,0.19911881493300454,0.070005258100194,0.001359853498449767,0.7295160734683517,0.19911881493300454,0.070005258100194,0.001359853498449767,0.7295160734683517,0.19911881493300454,0.070005258100194,0.070005258100194,0.070005258100194,0.070005258100194,21280.0,91,0,1,0.0,0.0,0.06372020601269614,0.08,0.0420529389834721,0.11427790930613732,0.25071225071225073,0.06372020601269614,21280.0,333960.0,90,90,0.989010989010989,1.0
PT,2015,90,90,1.0,3763.3888888888887,3763.3888888888887,90,1.0,high,True,338705.0,338705.0,True,279610.0,90,0,0,,0.0,6255.0,198850.0,55465.0,19040.0,0.022370444547762956,0.7111691284288831,0.19836558063016344,0.06809484639319051,0.022370444547762956,0.7111691284288831,0.19836558063016344,0.06809484639319051,0.022370444547762956,0.7111691284288831,0.19836558063016344,0.06809484639319051,0.06809484639319051,0.06809484639319051,0.06809484639319051,24335.0,90,0,0,,0.0,0.07184718265156995,0.04876099120703437,0.04478249937138547,0.1358514378436852,0.28991596638655465,0.07184718265156995,24335.0,338705.0,90,90,1.0,1.0
PT,2016,96,96,1.0,3592.96875,3592.96875,95,0.9895833333333334,high,True,344925.0,344925.0,True,286345.0,95,0,1,0.0,0.0,10740.0,199110.0,56920.0,19575.0,0.037507202849709265,0.6953500148422358,0.19878119052192286,0.06836159178613212,0.037507202849709265,0.6953500148422358,0.19878119052192286,0.06836159178613212,0.037507202849709265,0.6953500148422358,0.19878119052192286,0.06836159178613212,0.06836159178613212,0.06836159178613212,0.06836159178613212,27440.0,95,0,1,0.0,0.0,0.0795535261288686,0.04981378026070764,0.049520365627040326,0.15249472944483486,0.3049808429118774,0.0795535261288686,27440.0,344925.0,95,95,0.9895833333333334,1.0
PT,2017,90,90,1.0,3927.266666666667,3927.266666666667,90,1.0,high,True,353454.0,353454.0,True,294648.0,90,0,0,,0.0,12191.0,203148.0,59070.0,20239.0,0.04137479297331053,0.689459965789688,0.2004765007738047,0.06868874046319676,0.04137479297331053,0.689459965789688,0.2004765007738047,0.06868874046319676,0.04137479297331053,0.689459965789688,0.2004765007738047,0.06868874046319676,0.06868874046319676,0.06868874046319676,0.06868874046319676,33196.0,90,0,0,,0.0,0.09391886921636196,0.0534820769420064,0.058893023805304506,0.1824784154393093,0.3260536587776076,0.09391886921636196,33196.0,353454.0,90,90,1.0,1.0
PT,2018,90,90,1.0,4056.0,4056.0,90,1.0,high,True,365040.0,365040.0,True,304839.0,90,0,0,,0.0,14661.0,206316.0,62991.0,20871.0,0.04809423991024771,0.6768031649493668,0.20663694606005137,0.06846564908033421,0.04809423991024771,0.6768031649493668,0.20663694606005137,0.06846564908033421,0.04809423991024771,0.6768031649493668,0.20663694606005137,0.06846564908033421,0.06846564908033421,0.06846564908033421,0.06846564908033421,40728.0,90,0,0,,0.0,0.11157133464825772,0.07809835618307073,0.07165222280385428,0.2139353240939182,0.3439221886828614,0.11157133464825772,40728.0,365040.0,90,90,1.0,1.0
PT,2019,89,89,1.0,4242.842696629214,4242.842696629214,89,1.0,high,True,377613.0,377613.0,True,317882.0,89,0,0,,0.0,16686.0,214582.0,65008.0,21606.0,0.052491175970957774,0.6750366488193732,0.20450355792400954,0.06796861728565946,0.052491175970957774,0.6750366488193732,0.20450355792400954,0.06796861728565946,0.052491175970957774,0.6750366488193732,0.20450355792400954,0.06796861728565946,0.06796861728565946,0.06796861728565946,0.06796861728565946,48179.0,89,0,0,,0.0,0.1275882980723651,0.13903871509049504,0.08727199858329217,0.2264029042579375,0.35180042580764603,0.1275882980723651,48179.0,377613.0,89,89,1.0,1.0
PT,2020,92,92,1.0,4371.315217391304,4371.315217391304,92,1.0,high,True,402161.0,402161.0,True,340135.0,92,0,0,,0.0,17886.0,230024.0,68743.0,23482.0,0.052585003013509345,0.6762726564452349,0.20210504652564423,0.06903729401561144,0.052585003013509345,0.6762726564452349,0.20210504652564423,0.06903729401561144,0.052585003013509345,0.6762726564452349,0.20210504652564423,0.06903729401561144,0.06903729401561144,0.06903729401561144,0.06903729401561144,50572.0,92,0,0,,0.0,0.12575063220948823,0.14637146371463713,0.08932980906340209,0.20035494523078715,0.3454135082190614,0.12575063220948823,50572.0,402161.0,92,92,1.0,1.0
PT,2021,93,93,1.0,4476.752688172043,4476.752688172043,93,1.0,high,True,416338.0,416338.0,True,378448.0,93,0,0,,0.0,19516.0,256857.0,77649.0,24426.0,0.05156851139390352,0.6787114742315985,0.20517746163277387,0.06454255274172409,0.05156851139390352,0.6787114742315985,0.20517746163277387,0.06454255274172409,0.05156851139390352,0.6787114742315985,0.20517746163277387,0.06454255274172409,0.06454255274172409,0.06454255274172409,0.06454255274172409,54065.0,93,0,0,,0.0,0.12985843233142302,0.17011682721869237,0.09122585718901957,0.18668624193486072,0.33910587079341686,0.12985843233142302,54065.0,416338.0,93,93,1.0,1.0
PT,2022,94,94,1.0,4551.340425531915,4551.340425531915,94,1.0,high,True,427826.0,427826.0,True,391995.0,94,0,0,,0.0,21257.0,265074.0,80628.0,25036.0,0.054227732496587966,0.6762178089006238,0.20568629701909463,0.06386816158369367,0.054227732496587966,0.6762178089006238,0.20568629701909463,0.06386816158369367,0.054227732496587966,0.6762178089006238,0.20568629701909463,0.06386816158369367,0.06386816158369367,0.06386816158369367,0.06386816158369367,60916.0,94,0,0,,0.0,0.14238498828963175,0.19546502328644683,0.09682201951153263,0.2195763258421392,0.33220162965329925,0.14238498828963175,60916.0,427826.0,94,94,1.0,1.0
PT,2023,94,94,1.0,4573.244680851064,4573.244680851064,94,1.0,high,True,429885.0,429885.0,True,395831.0,94,0,0,,0.0,22111.0,267427.0,80525.0,25768.0,0.05585969769927065,0.6756090351690495,0.20343277813006055,0.06509848900161938,0.05585969769927065,0.6756090351690495,0.20343277813006055,0.06509848900161938,0.05585969769927065,0.6756090351690495,0.20343277813006055,0.06509848900161938,0.06509848900161938,0.06509848900161938,0.06509848900161938,59618.0,94,0,0,,0.0,0.13868360142828895,0.17746822848356023,0.0927355876556967,0.21630549518782988,0.32167805029493945,0.13868360142828895,59618.0,429885.0,94,94,1.0,1.0
RO,2014,96,96,1.0,4595.9375,4595.9375,45,0.46875,low,False,441210.0,441210.0,True,441215.0,45,0,51,0.0,0.0,0.0,331750.0,93265.0,16200.0,0.0,0.7519010006459436,0.21138220595401336,0.036716793400043066,,,,,,,,,,0.036716793400043066,,,0,0,0,,0.0,,,,,,,,,0,0,0.0,
RO,2015,96,51,0.53125,8812.745098039215,4681.770833333333,17,0.17708333333333334,low,False,449450.0,449450.0,True,439675.0,51,0,0,,0.0,0.0,335095.0,87990.0,16590.0,0.0,0.7621424916131233,0.20012509239779383,0.03773241598908285,,,,,,,,,,0.03773241598908285,,10000.0,18,0,1,0.0,0.0,0.056425447876992524,,0.01809934496187648,0.01426298443004887,0.013562386980108499,0.02224941595283124,10000.0,177225.0,18,18,0.1875,0.3943152742240516
RO,2016,94,51,0.5425531914893617,9050.588235294117,4910.425531914893,19,0.20212765957446807,low,False,461580.0,461580.0,True,446715.0,51,0,0,,0.0,0.0,336615.0,91710.0,18390.0,0.0,0.7535341325005877,0.20529868036667673,0.041167187132735636,,,,,,,,,,0.041167187132735636,,13530.0,19,0,0,,0.0,0.07540545059354622,,0.01987433715075086,0.0133028023116345,0.015497553017944535,0.02931236188743013,13530.0,179430.0,19,19,0.20212765957446807,0.3887300142987131
RO,2017,94,53,0.5638297872340425,8893.075471698114,5014.18085106383,21,0.22340425531914893,low,False,471333.0,471333.0,True,455250.0,53,0,1,784.0,0.0016633675129897546,0.0,342017.0,93559.0,19674.0,0.0,0.751272926963207,0.20551125755079627,0.043215815485996706,,,,,,,,,,0.043215815485996706,,14669.0,22,0,1,17.0,0.0011589065375962914,0.07621170321648821,,0.021881953236242643,0.01688773928750842,0.01596015045237369,0.03112236995924325,14669.0,192477.0,22,22,0.23404255319148937,0.40836733265016456
RO,2018,93,52,0.5591397849462365,8854.326923076924,4950.806451612903,20,0.21505376344086022,low,False,460425.0,460425.0,True,450302.0,51,0,0,,0.0,0.0,336741.0,95090.0,18471.0,0.0,0.7478114687476405,0.2111693929851522,0.04101913826720734,,,,,,,,,,0.04101913826720734,,9411.0,20,0,1,0.0,0.0,0.05334308257379948,,0.014025616126340422,0.017856767273109687,0.011369173298684424,0.020439811044143996,9411.0,176424.0,21,21,0.22580645161290322,0.38317641309659556
RO,2019,92,52,0.5652173913043478,9226.903846153846,5215.20652173913,22,0.2391304347826087,low,False,479799.0,479799.0,True,469595.0,52,0,0,,0.0,177.0,347351.0,100216.0,21851.0,0.000376920537910327,0.7396820664615253,0.2134094272724369,0.04653158572812743,,,,,,,,,,0.04653158572812743,,12611.0,21,0,0,,0.0,0.06368516470475354,0.0,0.020212983408713376,0.02353915542428355,0.017070156972220953,0.026283923059447812,12611.0,198021.0,22,22,0.2391304347826087,0.41271657506580883
RO,2020,90,49,0.5444444444444444,9682.489795918367,5271.577777777778,14,0.15555555555555556,low,False,474442.0,474442.0,True,467304.0,48,0,2,0.0,0.0,0.0,344277.0,100636.0,22391.0,0.0,0.7367302655230856,0.21535445876774006,0.04791527570917433,,,,,,,,,,0.04791527570917433,,4121.0,7,0,10,0.0,0.0,0.02852218930815869,,0.003128294948544341,0.004034341587503478,0.008262248224733152,0.0086859932299417,4121.0,144484.0,14,14,0.15555555555555556,0.3045345901079584
RO,2021,90,89,0.9888888888888889,5246.966292134832,5188.666666666667,46,0.5111111111111111,medium,False,466980.0,466980.0,True,466980.0,49,0,43,0.0,0.0,0.0,347797.0,97859.0,21324.0,0.0,0.7447792196667952,0.20955715448199067,0.04566362585121418,,,,,,,,,,0.04566362585121418,,0.0,4,0,4,0.0,0.0,0.0,,,,0.0,0.0,0.0,3222.0,1,1,0.011111111111111112,0.0068996530900680975
RO,2022,91,91,1.0,5718.142857142857,5718.142857142857,81,0.8901098901098901,high,True,520351.0,520351.0,True,459408.0,88,0,7,62.0,0.00011915034274941337,0.0,342923.0,101147.0,15338.0,0.0,0.7464454254170585,0.22016812941873018,0.03338644516421133,0.0,0.7464454254170585,0.22016812941873018,0.03338644516421133,0.0,0.7464454254170585,0.22016812941873018,0.03338644516421133,0.03338644516421133,0.03338644516421133,0.03338644516421133,34068.0,88,0,7,2.0,5.870611717740989e-05,0.06547119156108089,,0.03563482181131041,0.04520153835506738,0.04100925805189725,0.06547119156108089,34068.0,520351.0,85,85,0.9340659340659341,1.0
RO,2023,90,90,1.0,5843.166666666667,5843.166666666667,82,0.9111111111111111,high,True,525885.0,525885.0,True,463535.0,87,0,5,60.0,0.00011409338543597935,0.0,345105.0,103265.0,15165.0,0.0,0.7445068872900644,0.22277713657005405,0.032715976139881565,0.0,0.7445068872900644,0.22277713657005405,0.032715976139881565,0.0,0.7445068872900644,0.22277713657005405,0.032715976139881565,0.032715976139881565,0.032715976139881565,0.032715976139881565,35875.0,87,0,5,0.0,0.0,0.06821833670859599,,0.0370756726213761,0.04565922626252845,0.04220243982855259,0.06821833670859599,35875.0,525885.0,86,86,0.9555555555555556,1.0
RS,2014,41,15,0.36585365853658536,12692.0,4643.414634146341,15,0.36585365853658536,low,False,190380.0,190380.0,True,190375.0,15,0,0,,0.0,0.0,144370.0,37240.0,8765.0,0.0,0.7583453709783322,0.1956139198949442,0.046040709126723575,,,,,,,,,,0.046040709126723575,,8590.0,15,0,0,,0.0,0.045120285744300874,,0.04024381796772183,0.06001611170784103,0.06217912150598973,0.045120285744300874,8590.0,190380.0,15,15,0.36585365853658536,1.0
RS,2015,46,17,0.3695652173913043,11844.70588235294,4377.391304347826,15,0.32608695652173914,low,False,201360.0,201360.0,True,201340.0,15,0,1,0.0,0.0,0.0,151455.0,39775.0,10110.0,0.0,0.7522350253302871,0.1975514055825966,0.05021356908711632,,,,,,,,,,0.05021356908711632,,9465.0,15,0,1,0.0,0.0,0.04700536352800953,,0.043082103595127264,0.05644248900062854,0.06874381800197824,0.04700536352800953,9465.0,201360.0,16,16,0.34782608695652173,1.0
RS,2016,46,46,1.0,5390.434782608696,5390.434782608696,46,1.0,high,True,247960.0,247960.0,True,247960.0,46,0,0,,0.0,0.0,191360.0,45120.0,11480.0,0.0,0.7717373769962897,0.1819648330375867,0.04629778996612357,0.0,0.7717373769962897,0.1819648330375867,0.04629778996612357,0.0,0.7717373769962897,0.1819648330375867,0.04629778996612357,0.04629778996612357,0.04629778996612357,0.04629778996612357,11155.0,46,0,0,,0.0,0.04498709469269237,,0.039167015050167224,0.06327570921985816,0.07055749128919861,0.04498709469269237,11155.0,247960.0,46,46,1.0,1.0
RS,2017,46,46,1.0,5275.934782608696,5275.934782608696,46,1.0,high,True,242693.0,242693.0,True,242693.0,46,0,0,,0.0,0.0,184767.0,46409.0,11517.0,0.0,0.7613198567737841,0.19122512804242398,0.04745501518379187,0.0,0.7613198567737841,0.19122512804242398,0.04745501518379187,0.0,0.7613198567737841,0.19122512804242398,0.04745501518379187,0.04745501518379187,0.04745501518379187,0.04745501518379187,10837.0,46,0,0,,0.0,0.044653121433251064,,0.038047919812520634,0.06375918464091017,0.07363028566466961,0.044653121433251064,10837.0,242693.0,46,46,1.0,1.0
RS,2018,46,46,1.0,5139.826086956522,5139.826086956522,46,1.0,high,True,236432.0,236432.0,True,236432.0,46,0,0,,0.0,0.0,178532.0,46500.0,11400.0,0.0,0.7551092914664682,0.19667388509169656,0.04821682344183528,0.0,0.7551092914664682,0.19667388509169656,0.04821682344183528,0.0,0.7551092914664682,0.19667388509169656,0.04821682344183528,0.04821682344183528,0.04821682344183528,0.04821682344183528,10895.0,46,0,0,,0.0,0.0460809027542803,,0.03967916115878386,0.06331182795698925,0.07605263157894737,0.0460809027542803,10895.0,236432.0,46,46,1.0,1.0
RS,2019,47,47,1.0,4821.297872340426,4821.297872340426,44,0.9361702127659575,high,True,226601.0,226601.0,True,226601.0,47,0,3,0.0,0.0,0.0,168385.0,47065.0,11151.0,0.0,0.7430902776245472,0.20769987775870363,0.049209844616749265,0.0,0.7430902776245472,0.20769987775870363,0.049209844616749265,0.0,0.7430902776245472,0.20769987775870363,0.049209844616749265,0.049209844616749265,0.049209844616749265,0.049209844616749265,10737.0,47,0,3,0.0,0.0,0.04738284473590143,,0.04097752175074977,0.06429406140444066,0.07272890323737781,0.04738284473590143,10737.0,226601.0,44,44,0.9361702127659575,1.0
RS,2020,40,40,1.0,5957.175,5957.175,39,0.975,high,True,238287.0,238287.0,True,238287.0,39,0,1,0.0,0.0,0.0,176233.0,50696.0,11358.0,0.0,0.7395829399002044,0.2127518496602836,0.04766521043951202,0.0,0.7395829399002044,0.2127518496602836,0.04766521043951202,0.0,0.7395829399002044,0.2127518496602836,0.04766521043951202,0.04766521043951202,0.04766521043951202,0.04766521043951202,10630.0,39,0,1,0.0,0.0,0.04461007104877732,,0.03925485011320241,0.05927489348272053,0.06224687444972706,0.04461007104877732,10630.0,238287.0,39,39,0.975,1.0
RS,2021,40,40,1.0,5954.725,5954.725,39,0.975,high,True,238189.0,238189.0,True,238189.0,39,0,0,,0.0,0.0,174507.0,51955.0,11727.0,0.0,0.7326408860190857,0.2181251023347006,0.04923401164621372,0.0,0.7326408860190857,0.2181251023347006,0.04923401164621372,0.0,0.7326408860190857,0.2181251023347006,0.04923401164621372,0.04923401164621372,0.04923401164621372,0.04923401164621372,12888.0,39,0,0,,0.0,0.054108292154549535,,0.04035368208725151,0.09789240689057839,0.06480770870640402,0.054108292154549535,12888.0,238189.0,39,39,0.975,1.0
RS,2022,40,40,1.0,6035.125,6035.125,39,0.975,high,True,241405.0,241405.0,True,241395.0,39,0,1,0.0,0.0,0.0,178080.0,51360.0,11955.0,0.0,0.7377120487168334,0.21276331324178213,0.049524638041384454,0.0,0.7377120487168334,0.21276331324178213,0.049524638041384454,0.0,0.7377120487168334,0.21276331324178213,0.049524638041384454,0.049524638041384454,0.049524638041384454,0.049524638041384454,10950.0,39,0,1,0.0,0.0,0.0453594581719517,,0.03995395327942498,0.05987149532710281,0.06148055207026349,0.0453594581719517,10950.0,241405.0,39,39,0.975,1.0
RS,2023,41,41,1.0,5921.341463414634,5921.341463414634,39,0.9512195121951219,high,True,242775.0,242775.0,True,242790.0,39,0,2,5.0,2.0595201318092884e-05,0.0,178990.0,51820.0,11980.0,0.0,0.7372214671114955,0.21343547922072573,0.04934305366777874,0.0,0.7372214671114955,0.21343547922072573,0.04934305366777874,0.0,0.7372214671114955,0.21343547922072573,0.04934305366777874,0.04934305366777874,0.04934305366777874,0.04934305366777874,11175.0,39,0,2,0.0,0.0,0.046030274945937595,,0.03961115146097547,0.06445387881126978,0.06343906510851419,0.046030274945937595,11175.0,242775.0,40,40,0.975609756097561,1.0
SE,2014,37,37,1.0,12615.675675675675,12615.675675675675,37,1.0,high,True,466780.0,466780.0,True,364375.0,37,0,0,,0.0,4820.0,300345.0,37815.0,21395.0,0.013228130360205832,0.8242744425385935,0.10378044596912521,0.05871698113207547,0.013228130360205832,0.8242744425385935,0.10378044596912521,0.05871698113207547,0.013228130360205832,0.8242744425385935,0.10378044596912521,0.05871698113207547,0.05871698113207547,0.05871698113207547,0.05871698113207547,31050.0,37,0,0,,0.0,0.06651955953554137,0.022821576763485476,0.038921906474221314,0.22253074176913923,0.3253096517878009,0.06651955953554137,31050.0,466780.0,37,37,1.0,1.0
SE,2015,37,37,1.0,12509.054054054053,12509.054054054053,37,1.0,high,True,462835.0,462835.0,True,360005.0,37,0,0,,0.0,4275.0,294750.0,40270.0,20710.0,0.011874835071735115,0.8187386286301579,0.11185955750614575,0.057526978791961225,0.011874835071735115,0.8187386286301579,0.11185955750614575,0.057526978791961225,0.011874835071735115,0.8187386286301579,0.11185955750614575,0.057526978791961225,0.057526978791961225,0.057526978791961225,0.057526978791961225,32560.0,37,0,0,,0.0,0.07034904447589314,0.0304093567251462,0.04013570822731128,0.2352868140054631,0.33606953162723324,0.07034904447589314,32560.0,462835.0,37,37,1.0,1.0
SE,2016,37,37,1.0,12430.945945945947,12430.945945945947,37,1.0,high,True,459945.0,459945.0,True,355335.0,37,0,0,,0.0,3535.0,290265.0,41275.0,20260.0,0.009948358591188597,0.8168770315336232,0.11615799175426006,0.05701661812092814,0.009948358591188597,0.8168770315336232,0.11615799175426006,0.05701661812092814,0.009948358591188597,0.8168770315336232,0.11615799175426006,0.05701661812092814,0.05701661812092814,0.05701661812092814,0.05701661812092814,33945.0,37,0,0,,0.0,0.07380230244920588,0.03253182461103253,0.04235784541711884,0.241671714112659,0.3381046396841066,0.07380230244920588,33945.0,459945.0,37,37,1.0,1.0
SE,2017,37,37,1.0,12610.702702702674,12610.702702702674,37,1.0,high,True,466595.99999999895,466595.99999999895,True,359864.0128869169,37,0,0,,0.0,2749.5947824595414,293485.1115384861,43572.30656597128,20057.0,0.007640649478678407,0.8155444863299247,0.12107992187499829,0.05573494231639849,0.007640649478678407,0.8155444863299247,0.12107992187499829,0.05573494231639849,0.007640649478678407,0.8155444863299247,0.12107992187499829,0.05573494231639849,0.05573494231639849,0.05573494231639849,0.05573494231639849,36658.99999999994,37,0,0,,0.0,0.07856689727301568,0.048018776388700765,0.044569822729435916,0.26092221424003287,0.3433215336291569,0.07856689727301568,36658.99999999994,466595.99999999895,37,37,1.0,1.0
SE,2018,37,37,1.0,12958.054054054022,12958.054054054022,37,1.0,high,True,479447.99999999884,479447.99999999884,True,372250.38213184837,37,0,0,,0.0,2905.3248292017647,305508.2860461093,43960.77125653736,19876.0,0.007804759830099301,0.8207064403708267,0.11809463029904096,0.05339416950003309,0.007804759830099301,0.8207064403708267,0.11809463029904096,0.05339416950003309,0.007804759830099301,0.8207064403708267,0.11809463029904096,0.05339416950003309,0.05339416950003309,0.05339416950003309,0.05339416950003309,39692.99999999992,37,0,0,,0.0,0.08278895730089607,0.05924835844087465,0.04794421891157072,0.27805998067457544,0.3487623264238277,0.08278895730089607,39692.99999999992,479447.99999999884,37,37,1.0,1.0
SE,2019,37,37,1.0,14115.35135135132,14115.35135135132,37,1.0,high,True,522267.99999999884,522267.99999999884,True,411756.9116477622,37,0,0,,0.0,3025.345411025121,342690.22602078,46400.34021595708,19641.0,0.007347406504770843,0.832263445559196,0.11268867359207876,0.047700474343954455,0.007347406504770843,0.832263445559196,0.11268867359207876,0.047700474343954455,0.007347406504770843,0.832263445559196,0.11268867359207876,0.047700474343954455,0.047700474343954455,0.047700474343954455,0.047700474343954455,44311.999999999905,37,0,0,,0.0,0.08484532845205911,0.050846375428232844,0.05102311021115372,0.28690915042908893,0.3580774909627819,0.08484532845205911,44311.999999999905,522267.99999999884,37,37,1.0,1.0
SE,2020,37,37,1.0,15513.594594594553,15513.594594594553,37,1.0,high,True,574002.9999999985,574002.9999999985,True,482919.4889341277,37,0,0,,0.0,3011.3345106439447,377641.89511680533,82388.25930667843,19878.0,0.006235686443904739,0.7819976285287532,0.1706045442243822,0.0411621408029599,0.006235686443904739,0.7819976285287532,0.1706045442243822,0.0411621408029599,0.006235686443904739,0.7819976285287532,0.1706045442243822,0.0411621408029599,0.0411621408029599,0.0411621408029599,0.0411621408029599,46335.99999999991,37,0,0,,0.0,0.08072431677186362,0.04679372875218677,0.050429503292201305,0.19745595743904595,0.3536573095884898,0.08072431677186362,46335.99999999991,574002.9999999985,37,37,1.0,1.0
SE,2021,37,37,1.0,15062.891891891857,15062.891891891857,37,1.0,high,True,557326.9999999987,557326.9999999987,True,465732.0643263031,37,0,0,,0.0,2557.654914315428,360498.4569708267,82634.95244116093,20041.0,0.005491687410475293,0.7740468921595505,0.17743024105650776,0.04303117937346653,0.005491687410475293,0.7740468921595505,0.17743024105650776,0.04303117937346653,0.005491687410475293,0.7740468921595505,0.17743024105650776,0.04303117937346653,0.04303117937346653,0.04303117937346653,0.04303117937346653,45785.999999999905,37,0,0,,0.0,0.08215284743068255,0.05148592947808876,0.050767325425368014,0.20336899512790743,0.3565690334813632,0.08215284743068255,45785.999999999905,557326.9999999987,37,37,1.0,1.0
SE,2022,38,38,1.0,14616.973684210527,14616.973684210527,38,1.0,high,True,555445.0,555445.0,True,465440.0,38,0,0,,0.0,2400.0,363100.0,79985.0,19955.0,0.005156411137848058,0.7801220350635958,0.17184814369199036,0.04287341010656583,0.005156411137848058,0.7801220350635958,0.17184814369199036,0.04287341010656583,0.005156411137848058,0.7801220350635958,0.17184814369199036,0.04287341010656583,0.04287341010656583,0.04287341010656583,0.04287341010656583,45730.0,38,0,0,,0.0,0.08233038374636553,0.0375,0.049972459377581935,0.21897855847971495,0.35630167877724883,0.08233038374636553,45730.0,555445.0,38,38,1.0,1.0
SE,2023,39,39,1.0,15342.820512820514,15342.820512820514,39,1.0,high,True,598370.0,598370.0,True,508980.0,39,0,0,,0.0,2370.0,401910.0,84365.0,20335.0,0.004656371566662737,0.7896380997288696,0.165753074777005,0.03995245392746277,0.004656371566662737,0.7896380997288696,0.165753074777005,0.03995245392746277,0.004656371566662737,0.7896380997288696,0.165753074777005,0.03995245392746277,0.03995245392746277,0.03995245392746277,0.03995245392746277,49140.0,39,0,0,,0.0,0.08212310109129803,0.04219409282700422,0.049725062825010574,0.22586380608072068,0.3607081386771576,0.08212310109129803,49140.0,598370.0,39,39,1.0,1.0
SI,2014,48,48,1.0,1550.7291666666667,1550.7291666666667,45,0.9375,high,True,74435.0,74435.0,True,69750.0,47,0,2,190.0,0.0025525626385436958,0.0,49405.0,17670.0,2675.0,0.0,0.70831541218638,0.25333333333333335,0.038351254480286735,0.0,0.70831541218638,0.25333333333333335,0.038351254480286735,0.0,0.70831541218638,0.25333333333333335,0.038351254480286735,0.038351254480286735,0.038351254480286735,0.038351254480286735,3475.0,41,0,15,0.0,0.0,0.04668502720494391,,0.03612994636170428,0.06168647425014148,0.15327102803738318,0.04668502720494391,3475.0,74435.0,44,44,0.9166666666666666,1.0
