country_code,year,metric,exclusion_reason,student_coverage_share,complete_isced_structure_share
XK,2019,revenue_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2020,revenue_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2021,revenue_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2022,revenue_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2023,revenue_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2013,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DK,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DK,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DK,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
EE,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
FR,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
FR,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IT,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
PL,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2014,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
SI,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2015,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2016,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2017,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2018,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2019,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2020,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2021,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2022,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2023,expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2013,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AL,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AT,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AT,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AT,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AT,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AT,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BE,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BE,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BE,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
BG,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
CZ,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DE,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
DK,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ES,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
FR,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
FR,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
GR,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HR,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
HU,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IE,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
IS,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
LI,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
ME,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
MK,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NL,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NO,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NO,2016,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NO,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NO,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
NO,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
PT,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2014,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RO,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
RS,2015,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2022,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
TR,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2017,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2018,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2019,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2020,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
VA,2021,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
XK,2023,rd_expenditure_per_student_ppp,metric_missing_or_unreliable_after_coverage_filter,,
AD,2017,student_coverage_share,student_coverage_below_80pct,0.0,
AD,2018,student_coverage_share,student_coverage_below_80pct,0.5,
AD,2019,student_coverage_share,student_coverage_below_80pct,0.5,
AD,2020,student_coverage_share,student_coverage_below_80pct,0.5,
AL,2022,student_coverage_share,student_coverage_below_80pct,0.0,
AL,2023,student_coverage_share,student_coverage_below_80pct,0.0,
BE,2014,student_coverage_share,student_coverage_below_80pct,0.35384615384615387,
BE,2015,student_coverage_share,student_coverage_below_80pct,0.34375,
BE,2016,student_coverage_share,student_coverage_below_80pct,0.3492063492063492,
BE,2017,student_coverage_share,student_coverage_below_80pct,0.4228187919463087,
BE,2018,student_coverage_share,student_coverage_below_80pct,0.4228187919463087,
BE,2019,student_coverage_share,student_coverage_below_80pct,0.4228187919463087,
BE,2020,student_coverage_share,student_coverage_below_80pct,0.4228187919463087,
BE,2021,student_coverage_share,student_coverage_below_80pct,0.42567567567567566,
BE,2022,student_coverage_share,student_coverage_below_80pct,0.3958333333333333,
BE,2023,student_coverage_share,student_coverage_below_80pct,0.43356643356643354,
DK,2014,student_coverage_share,student_coverage_below_80pct,0.0,
FR,2015,student_coverage_share,student_coverage_below_80pct,0.0,
FR,2018,student_coverage_share,student_coverage_below_80pct,0.0,
IS,2015,student_coverage_share,student_coverage_below_80pct,0.0,
IS,2016,student_coverage_share,student_coverage_below_80pct,0.0,
LU,2017,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2018,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2019,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2020,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2021,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2022,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
LU,2023,student_coverage_share,student_coverage_below_80pct,0.6666666666666666,
ME,2014,student_coverage_share,student_coverage_below_80pct,0.0,
ME,2015,student_coverage_share,student_coverage_below_80pct,0.0,
ME,2016,student_coverage_share,student_coverage_below_80pct,0.0,
ME,2022,student_coverage_share,student_coverage_below_80pct,0.7142857142857143,
MK,2014,student_coverage_share,student_coverage_below_80pct,0.7692307692307693,
MK,2015,student_coverage_share,student_coverage_below_80pct,0.6428571428571429,
RO,2015,student_coverage_share,student_coverage_below_80pct,0.53125,
RO,2016,student_coverage_share,student_coverage_below_80pct,0.5425531914893617,
RO,2017,student_coverage_share,student_coverage_below_80pct,0.5638297872340425,
RO,2018,student_coverage_share,student_coverage_below_80pct,0.5591397849462365,
RO,2019,student_coverage_share,student_coverage_below_80pct,0.5652173913043478,
RO,2020,student_coverage_share,student_coverage_below_80pct,0.5444444444444444,
RS,2014,student_coverage_share,student_coverage_below_80pct,0.36585365853658536,
RS,2015,student_coverage_share,student_coverage_below_80pct,0.3695652173913043,
VA,2017,student_coverage_share,student_coverage_below_80pct,0.0,
VA,2018,student_coverage_share,student_coverage_below_80pct,0.0,
VA,2019,student_coverage_share,student_coverage_below_80pct,0.0,
VA,2020,student_coverage_share,student_coverage_below_80pct,0.0,
VA,2021,student_coverage_share,student_coverage_below_80pct,0.0,
AD,2017,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2018,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2019,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2020,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2021,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2022,isced_structure,complete_isced_structure_below_80pct,,0.0
AD,2023,isced_structure,complete_isced_structure_below_80pct,,0.0
AL,2013,isced_structure,complete_isced_structure_below_80pct,,0.0
AL,2014,isced_structure,complete_isced_structure_below_80pct,,0.0
AL,2015,isced_structure,complete_isced_structure_below_80pct,,0.175
AL,2016,isced_structure,complete_isced_structure_below_80pct,,0.275
AL,2022,isced_structure,complete_isced_structure_below_80pct,,0.0
AL,2023,isced_structure,complete_isced_structure_below_80pct,,0.0
BE,2014,isced_structure,complete_isced_structure_below_80pct,,0.35384615384615387
BE,2015,isced_structure,complete_isced_structure_below_80pct,,0.34375
BE,2016,isced_structure,complete_isced_structure_below_80pct,,0.3492063492063492
BE,2017,isced_structure,complete_isced_structure_below_80pct,,0.4228187919463087
BE,2018,isced_structure,complete_isced_structure_below_80pct,,0.4228187919463087
BE,2019,isced_structure,complete_isced_structure_below_80pct,,0.4228187919463087
BE,2020,isced_structure,complete_isced_structure_below_80pct,,0.4228187919463087
BE,2021,isced_structure,complete_isced_structure_below_80pct,,0.42567567567567566
BE,2022,isced_structure,complete_isced_structure_below_80pct,,0.3958333333333333
BE,2023,isced_structure,complete_isced_structure_below_80pct,,0.3986013986013986
DK,2014,isced_structure,complete_isced_structure_below_80pct,,0.0
FR,2014,isced_structure,complete_isced_structure_below_80pct,,0.6613333333333333
FR,2015,isced_structure,complete_isced_structure_below_80pct,,0.0
FR,2017,isced_structure,complete_isced_structure_below_80pct,,0.0
FR,2018,isced_structure,complete_isced_structure_below_80pct,,0.0
FR,2019,isced_structure,complete_isced_structure_below_80pct,,0.5609756097560976
FR,2020,isced_structure,complete_isced_structure_below_80pct,,0.5742574257425742
FR,2021,isced_structure,complete_isced_structure_below_80pct,,0.0
FR,2022,isced_structure,complete_isced_structure_below_80pct,,0.0
